year,month,brand,model,row_type,drivetrain,count_month,count_ytd,share_pct
2026,6,RENAULT,ARKANA,model,hybrid_incl_plugin,20,184,1.2
2026,6,RENAULT,ARKANA,model,petrol_hybrid_incl_plugin,20,184,1.2
2026,6,RENAULT,ARKANA,model,hybrid_excl_plugin,20,184,1.2
2026,6,RENAULT,ARKANA,model,petrol_hybrid_excl_plugin,20,184,1.2
2026,6,RENAULT,AUSTRAL,model,total,1105,4757,14.3
2026,6,RENAULT,AUSTRAL,model,hybrid_incl_plugin,1105,4757,29.9
2026,6,RENAULT,AUSTRAL,model,petrol_hybrid_incl_plugin,1105,4757,29.9
2026,6,RENAULT,AUSTRAL,model,hybrid_excl_plugin,1105,4757,31.1
2026,6,RENAULT,AUSTRAL,model,petrol_hybrid_excl_plugin,1105,4757,31.1
2026,6,RENAULT,CAPTUR,model,total,816,3587,10.8
2026,6,RENAULT,CAPTUR,model,hybrid_incl_plugin,550,2678,16.8
2026,6,RENAULT,CAPTUR,model,petrol_hybrid_incl_plugin,550,2678,16.8
2026,6,RENAULT,CAPTUR,model,hybrid_excl_plugin,550,2678,17.5
2026,6,RENAULT,CAPTUR,model,petrol_hybrid_excl_plugin,550,2678,17.5
2026,6,RENAULT,CLIO,model,total,1091,5625,16.9
2026,6,RENAULT,CLIO,model,hybrid_incl_plugin,520,3166,19.9
2026,6,RENAULT,CLIO,model,petrol_hybrid_incl_plugin,520,3166,19.9
2026,6,RENAULT,CLIO,model,hybrid_excl_plugin,520,3166,20.7
2026,6,RENAULT,CLIO,model,petrol_hybrid_excl_plugin,520,3166,20.7
2026,6,RENAULT,ESPACE,model,total,267,1151,3.5
2026,6,RENAULT,ESPACE,model,hybrid_incl_plugin,267,1151,7.2
2026,6,RENAULT,ESPACE,model,petrol_hybrid_incl_plugin,267,1151,7.2
2026,6,RENAULT,ESPACE,model,hybrid_excl_plugin,267,1151,7.5
2026,6,RENAULT,ESPACE,model,petrol_hybrid_excl_plugin,267,1151,7.5
2026,6,RENAULT,KANGOO,model,total,328,1736,5.2
2026,6,RENAULT,KANGOO,model,diesel,65,421,22.6
2026,6,RENAULT,KANGOO,model,bev,17,105,1
2026,6,RENAULT,MASTER,model,total,116,571,1.7
2026,6,RENAULT,MASTER,model,diesel,116,564,30.3
2026,6,RENAULT,MASTER,model,bev,,1,0
2026,6,RENAULT,MASTER,model,awd,1,5,0.8
2026,6,RENAULT,MEGANE,model,total,166,625,1.9
2026,6,RENAULT,MEGANE,model,bev,162,621,5.7
2026,6,RENAULT,R4,model,total,527,2381,7.2
2026,6,RENAULT,R4,model,bev,527,2381,21.8
2026,6,RENAULT,R5,model,total,1066,4571,13.7
2026,6,RENAULT,R5,model,bev,1066,4571,41.8
2026,6,RENAULT,RAFALE,model,total,223,1146,3.4
2026,6,RENAULT,RAFALE,model,hybrid_incl_plugin,223,1146,7.2
2026,6,RENAULT,RAFALE,model,petrol_hybrid_incl_plugin,223,1146,7.2
2026,6,RENAULT,RAFALE,model,hybrid_excl_plugin,85,557,3.6
2026,6,RENAULT,RAFALE,model,petrol_hybrid_excl_plugin,85,557,3.6
2026,6,RENAULT,RAFALE,model,plugin_hybrid,138,589,100
2026,6,RENAULT,RAFALE,model,petrol_plugin_hybrid,138,589,100
2026,6,RENAULT,RAFALE,model,awd,138,589,99
2026,6,RENAULT,SCENIC,model,total,659,1678,5
2026,6,RENAULT,SCENIC,model,bev,659,1678,15.3
2026,6,RENAULT,SYMBIOZ,model,total,774,2817,8.5
2026,6,RENAULT,SYMBIOZ,model,hybrid_incl_plugin,774,2817,17.7
2026,6,RENAULT,SYMBIOZ,model,petrol_hybrid_incl_plugin,774,2817,17.7
2026,6,RENAULT,SYMBIOZ,model,hybrid_excl_plugin,774,2817,18.4
2026,6,RENAULT,SYMBIOZ,model,petrol_hybrid_excl_plugin,774,2817,18.4
2026,6,RENAULT,TRAFIC,model,total,196,884,2.7
2026,6,RENAULT,TRAFIC,model,diesel,193,871,46.9
2026,6,RENAULT,TRAFIC,model,bev,,1,0
2026,6,RENAULT,TRAFIC,model,awd,,1,0.2
2026,6,RENAULT,TWINGO,model,total,759,1575,4.7
2026,6,RENAULT,TWINGO,model,bev,759,1575,14.4
2026,6,RENAULT,SONSTIGE,model,total,,3,0
2026,6,RENAULT,SONSTIGE,model,diesel,,3,0.2
2026,6,RENAULT,,brand_total,total,8113,33291,2.2
2026,6,RENAULT,,brand_total,diesel,374,1859,1
2026,6,RENAULT,,brand_total,hybrid_incl_plugin,3459,15899,2.7
2026,6,RENAULT,,brand_total,petrol_hybrid_incl_plugin,3459,15899,3.2
2026,6,RENAULT,,brand_total,hybrid_excl_plugin,3321,15310,3.6
2026,6,RENAULT,,brand_total,petrol_hybrid_excl_plugin,3321,15310,4.4
2026,6,RENAULT,,brand_total,plugin_hybrid,138,589,0.4
2026,6,RENAULT,,brand_total,petrol_plugin_hybrid,138,589,0.4
2026,6,RENAULT,,brand_total,bev,3190,10933,3
2026,6,RENAULT,,brand_total,awd,139,595,0.2
2026,6,ROLLS ROYCE,CULLINAN,model,total,1,1,0.7
2026,6,ROLLS ROYCE,CULLINAN,model,awd,1,1,0.7
2026,6,ROLLS ROYCE,SPECTRE,model,total,5,29,19.2
2026,6,ROLLS ROYCE,SPECTRE,model,bev,5,29,100
2026,6,ROLLS ROYCE,SPECTRE,model,awd,5,29,20.6
2026,6,ROLLS ROYCE,SONSTIGE,model,total,17,121,80.1
2026,6,ROLLS ROYCE,SONSTIGE,model,awd,16,111,78.7
2026,6,ROLLS ROYCE,,brand_total,total,23,151,0
2026,6,ROLLS ROYCE,,brand_total,bev,5,29,0
2026,6,ROLLS ROYCE,,brand_total,awd,22,141,0
2026,6,SEAT,ARONA,model,total,1563,7733,9.8
2026,6,SEAT,ATECA,model,total,1938,11263,14.2
2026,6,SEAT,ATECA,model,diesel,182,1271,28.7
2026,6,SEAT,ATECA,model,awd,435,2481,19.2
2026,6,SEAT,BORN,model,total,1830,8615,10.9
2026,6,SEAT,BORN,model,bev,1830,8615,49.4
2026,6,SEAT,FORMENTOR,model,total,2202,9860,12.5
2026,6,SEAT,FORMENTOR,model,diesel,124,654,14.8
2026,6,SEAT,FORMENTOR,model,hybrid_incl_plugin,1208,5564,28.8
2026,6,SEAT,FORMENTOR,model,petrol_hybrid_incl_plugin,1208,5564,28.8
2026,6,SEAT,FORMENTOR,model,hybrid_excl_plugin,451,1781,23.2
2026,6,SEAT,FORMENTOR,model,petrol_hybrid_excl_plugin,451,1781,23.2
2026,6,SEAT,FORMENTOR,model,plugin_hybrid,757,3783,32.5
2026,6,SEAT,FORMENTOR,model,petrol_plugin_hybrid,757,3783,32.5
2026,6,SEAT,FORMENTOR,model,awd,705,2775,21.5
2026,6,SEAT,IBIZA,model,total,2151,9334,11.8
2026,6,SEAT,LEON,model,total,3390,15799,20
2026,6,SEAT,LEON,model,diesel,545,2499,56.5
2026,6,SEAT,LEON,model,hybrid_incl_plugin,1807,8902,46.1
2026,6,SEAT,LEON,model,petrol_hybrid_incl_plugin,1807,8902,46.1
2026,6,SEAT,LEON,model,hybrid_excl_plugin,952,4231,55.1
2026,6,SEAT,LEON,model,petrol_hybrid_excl_plugin,952,4231,55.1
2026,6,SEAT,LEON,model,plugin_hybrid,855,4671,40.2
2026,6,SEAT,LEON,model,petrol_plugin_hybrid,855,4671,40.2
2026,6,SEAT,LEON,model,awd,705,2603,20.2
2026,6,SEAT,RAVAL,model,total,582,626,0.8
2026,6,SEAT,RAVAL,model,bev,582,626,3.6
2026,6,SEAT,TAVASCAN,model,total,2159,8168,10.3
2026,6,SEAT,TAVASCAN,model,bev,2159,8168,46.9
2026,6,SEAT,TAVASCAN,model,awd,594,2214,17.2
2026,6,SEAT,TERRAMAR,model,total,1657,7673,9.7
2026,6,SEAT,TERRAMAR,model,hybrid_incl_plugin,1081,4842,25.1
2026,6,SEAT,TERRAMAR,model,petrol_hybrid_incl_plugin,1081,4842,25.1
2026,6,SEAT,TERRAMAR,model,hybrid_excl_plugin,375,1672,21.8
2026,6,SEAT,TERRAMAR,model,petrol_hybrid_excl_plugin,375,1672,21.8
2026,6,SEAT,TERRAMAR,model,plugin_hybrid,706,3170,27.3
2026,6,SEAT,TERRAMAR,model,petrol_plugin_hybrid,706,3170,27.3
2026,6,SEAT,TERRAMAR,model,awd,576,2831,21.9
2026,6,SEAT,SONSTIGE,model,total,,23,0
2026,6,SEAT,SONSTIGE,model,bev,,23,0.1
2026,6,SEAT,,brand_total,total,17472,79094,5.3
2026,6,SEAT,,brand_total,diesel,851,4424,2.3
2026,6,SEAT,,brand_total,hybrid_incl_plugin,4096,19308,3.3
2026,6,SEAT,,brand_total,petrol_hybrid_incl_plugin,4096,19308,3.9
2026,6,SEAT,,brand_total,hybrid_excl_plugin,1778,7684,1.8
2026,6,SEAT,,brand_total,petrol_hybrid_excl_plugin,1778,7684,2.2
2026,6,SEAT,,brand_total,plugin_hybrid,2318,11624,7.1
2026,6,SEAT,,brand_total,petrol_plugin_hybrid,2318,11624,7.5
2026,6,SEAT,,brand_total,bev,4571,17432,4.7
2026,6,SEAT,,brand_total,awd,3015,12904,3.6
2026,6,SKODA,ELROQ,model,total,3315,20139,15.7
2026,6,SKODA,ELROQ,model,bev,3315,20138,54.9
2026,6,SKODA,ELROQ,model,awd,685,3319,12.8
2026,6,SKODA,ENYAQ,model,total,3383,16485,12.9
2026,6,SKODA,ENYAQ,model,hybrid_incl_plugin,,1,0
2026,6,SKODA,ENYAQ,model,petrol_hybrid_incl_plugin,,1,0
2026,6,SKODA,ENYAQ,model,hybrid_excl_plugin,,1,0
2026,6,SKODA,ENYAQ,model,petrol_hybrid_excl_plugin,,1,0
2026,6,SKODA,ENYAQ,model,bev,3383,16484,45
2026,6,SKODA,ENYAQ,model,awd,1410,6001,23.1
2026,6,SKODA,EPIQ,model,total,2,2,0
2026,6,SKODA,EPIQ,model,bev,2,2,0
2026,6,SKODA,FABIA,model,total,2508,12089,9.4
2026,6,SKODA,KAMIQ,model,total,2425,10996,8.6
2026,6,SKODA,KAROQ,model,total,2967,14501,11.3
2026,6,SKODA,KAROQ,model,diesel,651,3167,10.9
2026,6,SKODA,KAROQ,model,awd,892,4624,17.8
2026,6,SKODA,KODIAQ,model,total,3188,16335,12.7
2026,6,SKODA,KODIAQ,model,diesel,1323,7438,25.5
2026,6,SKODA,KODIAQ,model,hybrid_incl_plugin,1196,5450,39.6
2026,6,SKODA,KODIAQ,model,petrol_hybrid_incl_plugin,1194,5448,39.6
2026,6,SKODA,KODIAQ,model,diesel_hybrid_incl_plugin,2,2,50
2026,6,SKODA,KODIAQ,model,hybrid_excl_plugin,178,904,16.4
2026,6,SKODA,KODIAQ,model,petrol_hybrid_excl_plugin,176,902,16.3
2026,6,SKODA,KODIAQ,model,diesel_hybrid_excl_plugin,2,2,50
2026,6,SKODA,KODIAQ,model,plugin_hybrid,1018,4546,55.3
2026,6,SKODA,KODIAQ,model,petrol_plugin_hybrid,1018,4546,55.3
2026,6,SKODA,KODIAQ,model,awd,1499,8016,30.8
2026,6,SKODA,OCTAVIA,model,total,4713,24394,19
2026,6,SKODA,OCTAVIA,model,diesel,2513,13451,46.2
2026,6,SKODA,OCTAVIA,model,hybrid_incl_plugin,784,3898,28.3
2026,6,SKODA,OCTAVIA,model,petrol_hybrid_incl_plugin,784,3898,28.4
2026,6,SKODA,OCTAVIA,model,hybrid_excl_plugin,784,3898,70.5
2026,6,SKODA,OCTAVIA,model,petrol_hybrid_excl_plugin,784,3898,70.6
2026,6,SKODA,OCTAVIA,model,awd,290,1190,4.6
2026,6,SKODA,SCALA,model,total,592,2900,2.3
2026,6,SKODA,SUPERB,model,total,1860,10341,8.1
2026,6,SKODA,SUPERB,model,diesel,861,5080,17.4
2026,6,SKODA,SUPERB,model,hybrid_incl_plugin,854,4400,32
2026,6,SKODA,SUPERB,model,petrol_hybrid_incl_plugin,852,4398,32
2026,6,SKODA,SUPERB,model,diesel_hybrid_incl_plugin,2,2,50
2026,6,SKODA,SUPERB,model,hybrid_excl_plugin,122,724,13.1
2026,6,SKODA,SUPERB,model,petrol_hybrid_excl_plugin,120,722,13.1
2026,6,SKODA,SUPERB,model,diesel_hybrid_excl_plugin,2,2,50
2026,6,SKODA,SUPERB,model,plugin_hybrid,732,3676,44.7
2026,6,SKODA,SUPERB,model,petrol_plugin_hybrid,732,3676,44.7
2026,6,SKODA,SUPERB,model,awd,452,2831,10.9
2026,6,SKODA,SONSTIGE,model,total,10,36,0
2026,6,SKODA,SONSTIGE,model,hybrid_incl_plugin,1,2,0
2026,6,SKODA,SONSTIGE,model,petrol_hybrid_incl_plugin,1,2,0
2026,6,SKODA,SONSTIGE,model,plugin_hybrid,1,2,0
2026,6,SKODA,SONSTIGE,model,petrol_plugin_hybrid,1,2,0
2026,6,SKODA,SONSTIGE,model,bev,9,30,0.1
2026,6,SKODA,SONSTIGE,model,awd,,3,0
2026,6,SKODA,,brand_total,total,24963,128218,8.6
2026,6,SKODA,,brand_total,diesel,5348,29136,15.1
2026,6,SKODA,,brand_total,hybrid_incl_plugin,2835,13751,2.3
2026,6,SKODA,,brand_total,petrol_hybrid_incl_plugin,2831,13747,2.7
2026,6,SKODA,,brand_total,diesel_hybrid_incl_plugin,4,4,0
2026,6,SKODA,,brand_total,hybrid_excl_plugin,1084,5527,1.3
2026,6,SKODA,,brand_total,petrol_hybrid_excl_plugin,1080,5523,1.6
2026,6,SKODA,,brand_total,diesel_hybrid_excl_plugin,4,4,0
2026,6,SKODA,,brand_total,plugin_hybrid,1751,8224,5
2026,6,SKODA,,brand_total,petrol_plugin_hybrid,1751,8224,5.3
2026,6,SKODA,,brand_total,bev,6709,36654,10
2026,6,SKODA,,brand_total,awd,5228,25984,7.2
2026,6,SMART,1,model,total,296,1246,29.5
2026,6,SMART,1,model,bev,296,1246,29.5
2026,6,SMART,1,model,awd,50,217,12.3
2026,6,SMART,3,model,total,146,617,14.6
2026,6,SMART,3,model,bev,146,617,14.6
2026,6,SMART,3,model,awd,30,192,10.9
2026,6,SMART,5,model,total,492,2354,55.8
2026,6,SMART,5,model,bev,492,2354,55.8
2026,6,SMART,5,model,awd,283,1357,76.8
2026,6,SMART,FORTWO,model,total,,1,0
2026,6,SMART,FORTWO,model,bev,,1,0
2026,6,SMART,,brand_total,total,934,4218,0.3
2026,6,SMART,,brand_total,bev,934,4218,1.1
2026,6,SMART,,brand_total,awd,363,1766,0.5
2026,6,SUBARU,CROSSTREK,model,total,63,436,24.8
2026,6,SUBARU,CROSSTREK,model,hybrid_incl_plugin,63,436,39.1
2026,6,SUBARU,CROSSTREK,model,petrol_hybrid_incl_plugin,63,436,39.1
2026,6,SUBARU,CROSSTREK,model,hybrid_excl_plugin,63,436,39.1
2026,6,SUBARU,CROSSTREK,model,petrol_hybrid_excl_plugin,63,436,39.1
2026,6,SUBARU,CROSSTREK,model,awd,63,436,25.6
2026,6,SUBARU,FORESTER,model,total,116,650,36.9
2026,6,SUBARU,FORESTER,model,hybrid_incl_plugin,116,649,58.2
2026,6,SUBARU,FORESTER,model,petrol_hybrid_incl_plugin,116,649,58.2
2026,6,SUBARU,FORESTER,model,hybrid_excl_plugin,116,649,58.2
2026,6,SUBARU,FORESTER,model,petrol_hybrid_excl_plugin,116,649,58.2
2026,6,SUBARU,FORESTER,model,awd,116,650,38.2
2026,6,SUBARU,IMPREZA,model,total,4,30,1.7
2026,6,SUBARU,IMPREZA,model,hybrid_incl_plugin,4,30,2.7
2026,6,SUBARU,IMPREZA,model,petrol_hybrid_incl_plugin,4,30,2.7
2026,6,SUBARU,IMPREZA,model,hybrid_excl_plugin,4,30,2.7
2026,6,SUBARU,IMPREZA,model,petrol_hybrid_excl_plugin,4,30,2.7
2026,6,SUBARU,IMPREZA,model,awd,4,30,1.8
2026,6,SUBARU,OUTBACK,model,total,34,328,18.6
2026,6,SUBARU,OUTBACK,model,bev,,6,1.9
2026,6,SUBARU,OUTBACK,model,awd,34,328,19.3
2026,6,SUBARU,SOLTERRA,model,total,45,139,7.9
2026,6,SUBARU,SOLTERRA,model,bev,45,139,43
2026,6,SUBARU,SOLTERRA,model,awd,45,139,8.2
2026,6,SUBARU,UNCHARTED,model,total,109,177,10.1
2026,6,SUBARU,UNCHARTED,model,bev,109,177,54.8
2026,6,SUBARU,UNCHARTED,model,awd,76,119,7
2026,6,SUBARU,SONSTIGE,model,total,1,1,0.1
2026,6,SUBARU,SONSTIGE,model,bev,1,1,0.3
2026,6,SUBARU,SONSTIGE,model,awd,1,1,0.1
2026,6,SUBARU,,brand_total,total,372,1761,0.1
2026,6,SUBARU,,brand_total,hybrid_incl_plugin,183,1115,0.2
2026,6,SUBARU,,brand_total,petrol_hybrid_incl_plugin,183,1115,0.2
2026,6,SUBARU,,brand_total,hybrid_excl_plugin,183,1115,0.3
2026,6,SUBARU,,brand_total,petrol_hybrid_excl_plugin,183,1115,0.3
2026,6,SUBARU,,brand_total,bev,155,323,0.1
2026,6,SUBARU,,brand_total,awd,339,1703,0.5
2026,6,SUZUKI,ACROSS,model,total,5,49,0.4
2026,6,SUZUKI,ACROSS,model,hybrid_incl_plugin,5,49,0.5
2026,6,SUZUKI,ACROSS,model,petrol_hybrid_incl_plugin,5,49,0.5
2026,6,SUZUKI,ACROSS,model,plugin_hybrid,5,49,100
2026,6,SUZUKI,ACROSS,model,petrol_plugin_hybrid,5,49,100
2026,6,SUZUKI,ACROSS,model,awd,5,49,1.6
2026,6,SUZUKI,JIMNY,model,total,29,39,0.3
2026,6,SUZUKI,JIMNY,model,awd,29,39,1.3
2026,6,SUZUKI,S-CROSS,model,total,135,698,6.1
2026,6,SUZUKI,S-CROSS,model,hybrid_incl_plugin,135,698,6.6
2026,6,SUZUKI,S-CROSS,model,petrol_hybrid_incl_plugin,135,698,6.6
2026,6,SUZUKI,S-CROSS,model,hybrid_excl_plugin,135,698,6.7
2026,6,SUZUKI,S-CROSS,model,petrol_hybrid_excl_plugin,135,698,6.7
2026,6,SUZUKI,S-CROSS,model,awd,73,395,12.8
2026,6,SUZUKI,SWACE,model,total,61,345,3
2026,6,SUZUKI,SWACE,model,hybrid_incl_plugin,61,345,3.3
2026,6,SUZUKI,SWACE,model,petrol_hybrid_incl_plugin,61,345,3.3
2026,6,SUZUKI,SWACE,model,hybrid_excl_plugin,61,345,3.3
2026,6,SUZUKI,SWACE,model,petrol_hybrid_excl_plugin,61,345,3.3
2026,6,SUZUKI,SWIFT,model,total,1086,6431,56.2
2026,6,SUZUKI,SWIFT,model,hybrid_incl_plugin,1086,6431,61.2
2026,6,SUZUKI,SWIFT,model,petrol_hybrid_incl_plugin,1086,6431,61.2
2026,6,SUZUKI,SWIFT,model,hybrid_excl_plugin,1086,6431,61.5
2026,6,SUZUKI,SWIFT,model,petrol_hybrid_excl_plugin,1086,6431,61.5
2026,6,SUZUKI,SWIFT,model,awd,108,613,19.8
2026,6,SUZUKI,VITARA,model,total,931,3684,32.2
2026,6,SUZUKI,VITARA,model,hybrid_incl_plugin,729,2991,28.4
2026,6,SUZUKI,VITARA,model,petrol_hybrid_incl_plugin,729,2991,28.4
2026,6,SUZUKI,VITARA,model,hybrid_excl_plugin,729,2991,28.6
2026,6,SUZUKI,VITARA,model,petrol_hybrid_excl_plugin,729,2991,28.6
2026,6,SUZUKI,VITARA,model,bev,202,692,100
2026,6,SUZUKI,VITARA,model,awd,388,1803,58.4
2026,6,SUZUKI,SONSTIGE,model,total,30,190,1.7
2026,6,SUZUKI,SONSTIGE,model,awd,30,190,6.2
2026,6,SUZUKI,,brand_total,total,2277,11436,0.8
2026,6,SUZUKI,,brand_total,hybrid_incl_plugin,2016,10514,1.8
2026,6,SUZUKI,,brand_total,petrol_hybrid_incl_plugin,2016,10514,2.1
2026,6,SUZUKI,,brand_total,hybrid_excl_plugin,2011,10465,2.4
2026,6,SUZUKI,,brand_total,petrol_hybrid_excl_plugin,2011,10465,3
2026,6,SUZUKI,,brand_total,plugin_hybrid,5,49,0
2026,6,SUZUKI,,brand_total,petrol_plugin_hybrid,5,49,0
2026,6,SUZUKI,,brand_total,bev,202,692,0.2
2026,6,SUZUKI,,brand_total,awd,633,3089,0.9
2026,6,TESLA,MODEL 3,model,total,1708,8896,30.8
2026,6,TESLA,MODEL 3,model,bev,1708,8896,30.8
2026,6,TESLA,MODEL 3,model,awd,705,2600,30.5
2026,6,TESLA,MODEL S,model,total,18,155,0.5
2026,6,TESLA,MODEL S,model,bev,18,155,0.5
2026,6,TESLA,MODEL S,model,awd,18,155,1.8
2026,6,TESLA,MODEL X,model,total,19,102,0.4
2026,6,TESLA,MODEL X,model,bev,19,102,0.4
2026,6,TESLA,MODEL X,model,awd,19,102,1.2
2026,6,TESLA,MODEL Y,model,total,6023,19701,68.3
2026,6,TESLA,MODEL Y,model,bev,6023,19701,68.3
2026,6,TESLA,MODEL Y,model,awd,1226,5663,66.5
2026,6,TESLA,SONSTIGE,model,total,,3,0
2026,6,TESLA,SONSTIGE,model,bev,,3,0
2026,6,TESLA,,brand_total,total,7768,28857,1.9
2026,6,TESLA,,brand_total,bev,7768,28857,7.8
2026,6,TESLA,,brand_total,awd,1968,8520,2.4
2026,6,TOGG,T10F,model,total,9,35,17.8
2026,6,TOGG,T10F,model,bev,9,35,17.8
2026,6,TOGG,T10F,model,awd,5,10,9.5
2026,6,TOGG,T10X,model,total,50,162,82.2
2026,6,TOGG,T10X,model,bev,50,162,82.2
2026,6,TOGG,T10X,model,awd,31,95,90.5
2026,6,TOGG,,brand_total,total,59,197,0
2026,6,TOGG,,brand_total,bev,59,197,0.1
2026,6,TOGG,,brand_total,awd,36,105,0
2026,6,TOYOTA,AYGO,model,total,1288,6970,21.6
2026,6,TOYOTA,AYGO,model,hybrid_incl_plugin,1178,5189,21.2
2026,6,TOYOTA,AYGO,model,petrol_hybrid_incl_plugin,1178,5189,21.5
2026,6,TOYOTA,AYGO,model,hybrid_excl_plugin,1178,5189,22.4
2026,6,TOYOTA,AYGO,model,petrol_hybrid_excl_plugin,1178,5189,22.7
2026,6,TOYOTA,BZ4,model,total,589,2039,6.3
2026,6,TOYOTA,BZ4,model,bev,589,2039,52.1
2026,6,TOYOTA,BZ4,model,awd,206,670,31.2
2026,6,TOYOTA,C-HR,model,total,1005,3384,10.5
2026,6,TOYOTA,C-HR,model,hybrid_incl_plugin,683,2258,9.2
2026,6,TOYOTA,C-HR,model,petrol_hybrid_incl_plugin,683,2258,9.4
2026,6,TOYOTA,C-HR,model,hybrid_excl_plugin,389,1364,5.9
2026,6,TOYOTA,C-HR,model,petrol_hybrid_excl_plugin,389,1364,6
2026,6,TOYOTA,C-HR,model,plugin_hybrid,294,894,72.9
2026,6,TOYOTA,C-HR,model,petrol_plugin_hybrid,294,894,72.9
2026,6,TOYOTA,C-HR,model,bev,322,1126,28.8
2026,6,TOYOTA,C-HR,model,awd,75,326,15.2
2026,6,TOYOTA,COROLLA,model,total,843,5581,17.3
2026,6,TOYOTA,COROLLA,model,hybrid_incl_plugin,828,5546,22.7
2026,6,TOYOTA,COROLLA,model,petrol_hybrid_incl_plugin,828,5546,23
2026,6,TOYOTA,COROLLA,model,hybrid_excl_plugin,828,5546,23.9
2026,6,TOYOTA,COROLLA,model,petrol_hybrid_excl_plugin,828,5546,24.2
2026,6,TOYOTA,COROLLA,model,awd,21,149,6.9
2026,6,TOYOTA,LANDCRUISER,model,total,51,355,1.1
2026,6,TOYOTA,LANDCRUISER,model,diesel,1,6,0.4
2026,6,TOYOTA,LANDCRUISER,model,hybrid_incl_plugin,46,331,1.4
2026,6,TOYOTA,LANDCRUISER,model,petrol_hybrid_incl_plugin,1,2,0
2026,6,TOYOTA,LANDCRUISER,model,diesel_hybrid_incl_plugin,45,329,100
2026,6,TOYOTA,LANDCRUISER,model,hybrid_excl_plugin,46,331,1.4
2026,6,TOYOTA,LANDCRUISER,model,petrol_hybrid_excl_plugin,1,2,0
2026,6,TOYOTA,LANDCRUISER,model,diesel_hybrid_excl_plugin,45,329,100
2026,6,TOYOTA,LANDCRUISER,model,awd,51,355,16.6
2026,6,TOYOTA,MIRAI,model,total,1,4,0
2026,6,TOYOTA,PRIUS,model,total,4,67,0.2
2026,6,TOYOTA,PRIUS,model,hybrid_incl_plugin,4,67,0.3
2026,6,TOYOTA,PRIUS,model,petrol_hybrid_incl_plugin,4,67,0.3
2026,6,TOYOTA,PRIUS,model,plugin_hybrid,4,67,5.5
2026,6,TOYOTA,PRIUS,model,petrol_plugin_hybrid,4,67,5.5
2026,6,TOYOTA,PROACE,model,total,429,1927,6
2026,6,TOYOTA,PROACE,model,diesel,335,1348,99.6
2026,6,TOYOTA,PROACE,model,bev,11,82,2.1
2026,6,TOYOTA,RAV 4,model,total,225,586,1.8
2026,6,TOYOTA,RAV 4,model,hybrid_incl_plugin,225,586,2.4
2026,6,TOYOTA,RAV 4,model,petrol_hybrid_incl_plugin,225,586,2.4
2026,6,TOYOTA,RAV 4,model,hybrid_excl_plugin,134,320,1.4
2026,6,TOYOTA,RAV 4,model,petrol_hybrid_excl_plugin,134,320,1.4
2026,6,TOYOTA,RAV 4,model,plugin_hybrid,91,266,21.7
2026,6,TOYOTA,RAV 4,model,petrol_plugin_hybrid,91,266,21.7
2026,6,TOYOTA,RAV 4,model,awd,206,388,18.1
2026,6,TOYOTA,SUPRA,model,total,5,54,0.2
2026,6,TOYOTA,URBAN CRUISER,model,total,63,663,2.1
2026,6,TOYOTA,URBAN CRUISER,model,bev,63,663,17
2026,6,TOYOTA,URBAN CRUISER,model,awd,1,14,0.7
2026,6,TOYOTA,YARIS,model,total,1568,10568,32.8
2026,6,TOYOTA,YARIS,model,hybrid_incl_plugin,1545,10456,42.8
2026,6,TOYOTA,YARIS,model,petrol_hybrid_incl_plugin,1545,10456,43.4
2026,6,TOYOTA,YARIS,model,hybrid_excl_plugin,1545,10456,45
2026,6,TOYOTA,YARIS,model,petrol_hybrid_excl_plugin,1545,10456,45.7
2026,6,TOYOTA,YARIS,model,awd,35,237,11
2026,6,TOYOTA,SONSTIGE,model,total,1,8,0
2026,6,TOYOTA,SONSTIGE,model,hybrid_incl_plugin,1,7,0
2026,6,TOYOTA,SONSTIGE,model,petrol_hybrid_incl_plugin,1,7,0
2026,6,TOYOTA,SONSTIGE,model,hybrid_excl_plugin,1,7,0
2026,6,TOYOTA,SONSTIGE,model,petrol_hybrid_excl_plugin,1,7,0
2026,6,TOYOTA,SONSTIGE,model,awd,1,6,0.3
2026,6,TOYOTA,,brand_total,total,6072,32206,2.2
2026,6,TOYOTA,,brand_total,diesel,336,1354,0.7
2026,6,TOYOTA,,brand_total,hybrid_incl_plugin,4510,24440,4.1
2026,6,TOYOTA,,brand_total,petrol_hybrid_incl_plugin,4465,24111,4.8
2026,6,TOYOTA,,brand_total,diesel_hybrid_incl_plugin,45,329,0.4
2026,6,TOYOTA,,brand_total,hybrid_excl_plugin,4121,23213,5.4
2026,6,TOYOTA,,brand_total,petrol_hybrid_excl_plugin,4076,22884,6.6
2026,6,TOYOTA,,brand_total,diesel_hybrid_excl_plugin,45,329,0.4
2026,6,TOYOTA,,brand_total,plugin_hybrid,389,1227,0.7
2026,6,TOYOTA,,brand_total,petrol_plugin_hybrid,389,1227,0.8
2026,6,TOYOTA,,brand_total,bev,985,3910,1.1
2026,6,TOYOTA,,brand_total,awd,596,2145,0.6
2026,6,VINFAST,VF 6,model,total,23,94,70.1
2026,6,VINFAST,VF 6,model,bev,23,94,70.1
2026,6,VINFAST,VF 8,model,total,9,40,29.9
2026,6,VINFAST,VF 8,model,bev,9,40,29.9
2026,6,VINFAST,VF 8,model,awd,9,40,100
2026,6,VINFAST,,brand_total,total,32,134,0
