year,quarter,brand,model,count
2025,3,TOYOTA,TOYOTA CROWN,10
2025,3,SUZUKI,SUZUKI CARRY,10
2025,3,VAUXHALL,VAUXHALL ZAFIRA,10
2025,3,HONDA,HONDA INTEGRA,10
2025,3,MORGAN,MORGAN PLUS SIX AUTO,10
2025,3,MASERATI,MASERATI GRANTURISMO,9
2025,3,MERCEDES-BENZ,MERCEDES-BENZ EQV 300 EXECUTIVE EXTRA-LONG,9
2025,3,SKYWELL,SKYWELL BE11 LONG RANGE,9
2025,3,FORD,FORD S-MAX,9
2025,3,GORDON MURRAY,GORDON MURRAY T.50,9
2025,3,JAGUAR,JAGUAR XK SERIES,9
2025,3,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA,9
2025,3,DS,DS NO 4,8
2025,3,TESLA,TESLA MODEL MISSING,8
2025,3,ALFA ROMEO,ALFA ROMEO MODEL MISSING,8
2025,3,BMW,BMW M5,8
2025,3,DACIA,DACIA MODEL MISSING,8
2025,3,FERRARI,FERRARI MODEL MISSING,8
2025,3,KIA,KIA PRO CEED,8
2025,3,MCLAREN,MCLAREN ARTURA,8
2025,3,NISSAN,NISSAN CUBE,8
2025,3,SMART,SMART 1 PURE EV,7
2025,3,AUDI,AUDI S7,7
2025,3,DS,DS DS7,7
2025,3,FORD,FORD ALLIED,7
2025,3,MERCEDES,MERCEDES 190,7
2025,3,MINI,MINI MODEL MISSING,7
2025,3,TOYOTA,TOYOTA AVENSIS,7
2025,3,VOLKSWAGEN,VOLKSWAGEN CARAVELLE,7
2025,3,MERCEDES,MERCEDES CLE 220 PREMIER,7
2025,3,LEXUS,LEXUS LS 600,7
2025,3,CHRYSLER,CHRYSLER MODEL MISSING,7
2025,3,FORD,FORD CORTINA,7
2025,3,HONDA,HONDA S660,7
2025,3,JAGUAR,JAGUAR XE SERIES,7
2025,3,LAMBORGHINI,LAMBORGHINI MODEL MISSING,7
2025,3,LANCIA,LANCIA FULVIA,7
2025,3,MINI,MINI CLUBMAN,7
2025,3,FISKER,FISKER MODEL MISSING,6
2025,3,DATSUN,DATSUN MODEL MISSING,6
2025,3,LAND ROVER,LAND ROVER DISCOVRY 35TH ANNIV ED DMHEV A,6
2025,3,OPEL,OPEL MODEL MISSING,6
2025,3,RENAULT,RENAULT TRAFIC QUEST,6
2025,3,TOYOTA,TOYOTA HIGHLANDER,6
2025,3,ALFA ROMEO,ALFA ROMEO SPIDER,6
2025,3,ARIEL,ARIEL MODEL MISSING,6
2025,3,AUSTIN HEALEY,AUSTIN HEALEY MODEL MISSING,6
2025,3,CADILLAC,CADILLAC MODEL MISSING,6
2025,3,LINCOLN,LINCOLN MODEL MISSING,6
2025,3,MERCEDES,MERCEDES SLK CLASS,6
2025,3,ROLLS ROYCE,ROLLS ROYCE GHOST,6
2025,3,TOYOTA,TOYOTA CELICA,6
2025,3,TOYOTA,TOYOTA FJ CRUISER,6
2025,3,TOYOTA,TOYOTA HIACE,6
2025,3,CADILLAC,CADILLAC LYRIQ EV,5
2025,3,MERCEDES,MERCEDES EQE CLASS,5
2025,3,NISSAN,NISSAN LEAF,5
2025,3,MAXUS,MAXUS DELIVER,5
2025,3,AUDI,AUDI S1,5
2025,3,DS,DS DS 4 PALLAS,5
2025,3,MERCEDES-BENZ,MERCEDES-BENZ G500 STR THN 1980S ED MHEV A,5
2025,3,TOYOTA,TOYOTA SOARER,5
2025,3,FORD,FORD SIERRA,5
2025,3,MCLAREN,MCLAREN GT,5
2025,3,MITSUBISHI,MITSUBISHI LANCER,5
2025,3,NISSAN,NISSAN MARCH,5
2025,3,RENAULT,RENAULT TWINGO,5
2025,3,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,5
2025,3,VOLKSWAGEN,VOLKSWAGEN JETTA,5
2025,3,FISKER,FISKER OCEAN,4
2025,3,RENAULT,RENAULT 4 EVOLUTION E-TECH EV,4
2025,3,FIAT,FIAT DUCATO 35,4
2025,3,MAZDA,MAZDA DEMIO,4
2025,3,VAUXHALL,VAUXHALL MODEL MISSING,4
2025,3,MERCEDES,MERCEDES CLE 450 PREMIER,4
2025,3,ALFA ROMEO,ALFA ROMEO MONTREAL,4
2025,3,AUSTIN,AUSTIN MINI,4
2025,3,CHEVROLET GMC,CHEVROLET GMC CAMARO,4
2025,3,CHEVROLET GMC,CHEVROLET GMC MODEL MISSING,4
2025,3,HONDA,HONDA N-VAN,4
2025,3,KIA,KIA PROCEED,4
2025,3,MAZDA,MAZDA RX-7,4
2025,3,MERCEDES,MERCEDES ML CLASS,4
2025,3,MERCEDES-BENZ,MERCEDES-BENZ SL680 MAYBCH MONOGRAM SRS 4M A,4
2025,3,MORRIS,MORRIS MODEL MISSING,4
2025,3,ROVER,ROVER MINI,4
2025,3,SEAT,SEAT TARRACO,4
2025,3,TOYOTA,TOYOTA MARK II,4
2025,3,WESTFIELD,WESTFIELD MODEL MISSING,4
2025,3,AUSTIN,AUSTIN MODEL MISSING,3
2025,3,BMW,BMW IX3,3
2025,3,PEUGEOT,PEUGEOT 3008 LNCH ED DUAL MOTOR EV 4X4,3
2025,3,SUBARU,SUBARU SOLTERRA,3
2025,3,TESLA,TESLA MODEL X,3
2025,3,JAGUAR,JAGUAR XF SERIES,3
2025,3,MERCEDES,MERCEDES 300,3
2025,3,MERCEDES,MERCEDES VIANO,3
2025,3,SEAT,SEAT MODEL MISSING,3
2025,3,VOLKSWAGEN,VOLKSWAGEN LUPO,3
2025,3,HONDA,HONDA LEGEND,3
2025,3,TOYOTA,TOYOTA CENTURY,3
2025,3,TOYOTA,TOYOTA MR2,3
2025,3,TOYOTA,TOYOTA SPRINTER,3
2025,3,MERCEDES-BENZ,MERCEDES-BENZ G450 STR THN 1980S ED D MHEV A,3
2025,3,ACURA,ACURA MODEL MISSING,3
2025,3,AUDI,AUDI QUATTRO,3
2025,3,AUDI,AUDI RS7,3
2025,3,AUSTIN,AUSTIN HEALEY,3
2025,3,BMW,BMW 6 SERIES,3
2025,3,CHEVROLET GMC,CHEVROLET GMC CORVETTE,3
2025,3,CITROEN,CITROEN DS4,3
2025,3,CITROEN,CITROEN DYANE,3
2025,3,DATSUN,DATSUN 510,3
2025,3,FERRARI,FERRARI 812,3
2025,3,FORD,FORD GRANADA,3
2025,3,FORD,FORD THUNDERBIRD,3
2025,3,GORDON MURRAY,GORDON MURRAY MODEL MISSING,3
2025,3,LADA,LADA MODEL MISSING,3
2025,3,LEYLAND CARS,LEYLAND CARS MINI,3
2025,3,LOTUS,LOTUS EUROPA,3
2025,3,MAZDA,MAZDA 5,3
2025,3,MERCEDES,MERCEDES SL CLASS,3
2025,3,MG,MG MGB,3
2025,3,MG,MG ROADSTER,3
2025,3,MITSUBISHI,MITSUBISHI DELICA,3
2025,3,OMODA,OMODA MODEL MISSING,3
2025,3,PORSCHE,PORSCHE 928,3
2025,3,ROLLS ROYCE,ROLLS ROYCE PHANTOM,3
2025,3,SMART,SMART MODEL MISSING,3
2025,3,SUZUKI,SUZUKI HUSTLER,3
2025,3,TOYOTA,TOYOTA IQ,3
2025,3,VOLVO,VOLVO C30,3
2025,3,VOLVO,VOLVO P1800,3
2025,3,VOLVO,VOLVO S80,3
2025,3,VOLVO,VOLVO XC70,3
2025,3,BMW,BMW I3,2
2025,3,GENESIS,GENESIS G80,2
2025,3,MERCEDES,MERCEDES EQV CLASS,2
2025,3,VOLKSWAGEN,VOLKSWAGEN ID7 PRO LAUNCH EDITION 1,2
2025,3,AUDI,AUDI A2,2
2025,3,FORD,FORD C-MAX,2
2025,3,FORD,FORD ECOSPORT,2
2025,3,MAZDA,MAZDA 6,2
2025,3,MERCEDES,MERCEDES G CLASS,2
2025,3,MITSUBISHI,MITSUBISHI PAJERO,2
2025,3,TRIUMPH,TRIUMPH SPITFIRE,2
2025,3,VOLVO,VOLVO V50,2
2025,3,JAGUAR,JAGUAR F-PACE,2
2025,3,NISSAN,NISSAN SUNNY,2
2025,3,RENAULT,RENAULT ARKANA,2
2025,3,ASTON MARTIN,ASTON MARTIN DBS,2
2025,3,AUDI,AUDI RS5,2
2025,3,AUDI,AUDI S8,2
2025,3,AUDI,AUDI TTS,2
2025,3,AUSTIN,AUSTIN SEVEN,2
2025,3,BUICK,BUICK MODEL MISSING,2
2025,3,CADILLAC,CADILLAC ESCALADE,2
2025,3,CHEVROLET GMC,CHEVROLET GMC BELAIR,2
2025,3,COLT,COLT MODEL MISSING,2
2025,3,DAIMLER,DAIMLER MODEL MISSING,2
2025,3,DATSUN,DATSUN 240,2
2025,3,DE TOMASO,DE TOMASO MODEL MISSING,2
2025,3,FIAT,FIAT 124,2
2025,3,FIAT,FIAT X1/9,2
2025,3,FORD,FORD ANGLIA,2
2025,3,FORD,FORD TAURUS,2
2025,3,GENERAL MOTORS,GENERAL MOTORS MODEL MISSING,2
2025,3,HONDA,HONDA ACTY,2
2025,3,HONDA,HONDA S2000,2
2025,3,HUMMER,HUMMER MODEL MISSING,2
2025,3,JAGUAR,JAGUAR F-TYPE,2
2025,3,KIA,KIA STRINGER,2
2025,3,KOENIGSEGG,KOENIGSEGG MODEL MISSING,2
2025,3,LAMBORGHINI,LAMBORGHINI HURACAN,2
2025,3,LANCIA,LANCIA BETA,2
2025,3,LANCIA,LANCIA MODEL MISSING,2
2025,3,LAND ROVER,LAND ROVER FREELANDER,2
2025,3,LEXUS,LEXUS IS 200,2
2025,3,MASERATI,MASERATI GRANCABRIO,2
2025,3,MASERATI,MASERATI GT2 STRADALE S-A,2
2025,3,MERCEDES,MERCEDES 500,2
2025,3,MERCEDES,MERCEDES CLK CLASS,2
2025,3,MERCEDES,MERCEDES CLS CLASS,2
2025,3,MG,MG MGC,2
2025,3,MITSUBISHI,MITSUBISHI COLT,2
2025,3,MORGAN,MORGAN MIDSUMMER AUTO,2
2025,3,MORRIS,MORRIS MINI,2
2025,3,OPEL,OPEL CORSA,2
2025,3,OPEL,OPEL KADETT,2
2025,3,PONTIAC,PONTIAC MODEL MISSING,2
2025,3,SMART,SMART FORFOUR,2
2025,3,TOYOTA,TOYOTA 4-RUNNER,2
2025,3,TRIUMPH,TRIUMPH MODEL MISSING,2
2025,3,TRIUMPH,TRIUMPH TR3,2
2025,3,MERCEDES-BENZ,MERCEDES-BENZ COLEMAN MILNE AUTO,2
2025,3,MERCEDES-BENZ,MERCEDES-BENZ S 580 L AMG,2
2025,3,BYD,BYD E6,1
2025,3,FORD,FORD CAPRI SELECT,1
2025,3,FORD,FORD COLEMAN MILNE,1
2025,3,FORD,FORD EXPLORER,1
2025,3,MAXUS,MAXUS MIFA,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ EQS 680 MAYBACH FIRST CLASS 4M,1
2025,3,MG,MG 5,1
2025,3,MITSUBISHI,MITSUBISHI L200,1
2025,3,POLESTAR,POLESTAR POLESTAR3 PILOT+ PRFMNC EV AWD,1
2025,3,RENAULT,RENAULT ZOE,1
2025,3,SMART,SMART 3 25TH ANNIVERSARY,1
2025,3,TESLA,TESLA MODEL S,1
2025,3,VOLVO,VOLVO C40,1
2025,3,CITROEN,CITROEN RELAY,1
2025,3,HYUNDAI,HYUNDAI I800,1
2025,3,INEOS,INEOS MODEL MISSING,1
2025,3,LONDON TAXIS INT,LONDON TAXIS INT. MODEL MISSING,1
2025,3,MAN,MAN TGE,1
2025,3,NISSAN,NISSAN PATROL,1
2025,3,NSU,NSU MODEL MISSING,1
2025,3,PEUGEOT,PEUGEOT BARON 530,1
2025,3,PEUGEOT,PEUGEOT HORIZON,1
2025,3,SKODA,SKODA YETI,1
2025,3,TRIUMPH,TRIUMPH 1300,1
2025,3,DACIA,DACIA DUSTER JOURNEY,1
2025,3,DAIHATSU,DAIHATSU SPORTRAK,1
2025,3,DS,DS DS 4 ETOILE,1
2025,3,FERRARI,FERRARI LAFERRARI,1
2025,3,HYUNDAI,HYUNDAI 1400,1
2025,3,JAGUAR,JAGUAR E-PACE,1
2025,3,LEXUS,LEXUS CT 200,1
2025,3,LEXUS,LEXUS IS 300,1
2025,3,LEXUS,LEXUS LS 500,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ GLS600,1
2025,3,NISSAN,NISSAN KUBISTAR,1
2025,3,TOYOTA,TOYOTA HILUX,1
2025,3,TOYOTA,TOYOTA VISTA,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ GLE 300 URBAN ED D MHEV 4M A,1
2025,3,MOTOR JIKOV,MOTOR JIKOV MJF 50 MOPED,1
2025,3,ABARTH,ABARTH MODEL MISSING,1
2025,3,AC,AC MODEL MISSING,1
2025,3,ACURA,ACURA MDX,1
2025,3,ALFA ROMEO,ALFA ROMEO 1750,1
2025,3,ALFA ROMEO,ALFA ROMEO 2000,1
2025,3,ALFA ROMEO,ALFA ROMEO ALFETTA,1
2025,3,ALFA ROMEO,ALFA ROMEO GIULIETTA,1
2025,3,ALFA ROMEO,ALFA ROMEO GTV,1
2025,3,ASTON MARTIN,ASTON MARTIN DB2/4,1
2025,3,ASTON MARTIN,ASTON MARTIN DB4,1
2025,3,ASTON MARTIN,ASTON MARTIN DB7,1
2025,3,ASTON MARTIN,ASTON MARTIN VOLANTE,1
2025,3,AUDI,AUDI COUPE,1
2025,3,AUDI,AUDI RSQ3,1
2025,3,AUSTIN,AUSTIN ALLEGRO,1
2025,3,AUSTIN-MORRIS,AUSTIN-MORRIS MINI,1
2025,3,BMW,BMW 2002,1
2025,3,BMW,BMW 3.0 CS,1
2025,3,BMW,BMW M6,1
2025,3,BMW,BMW R SERIES,1
2025,3,BMW,BMW Z8,1
2025,3,BUGATTI,BUGATTI MODEL MISSING,1
2025,3,BUICK,BUICK SPECIAL,1
2025,3,CADILLAC,CADILLAC CTS,1
2025,3,CHEVROLET,CHEVROLET SPARK,1
2025,3,CHEVROLET GMC,CHEVROLET GMC IMPALA,1
2025,3,CHRYSLER,CHRYSLER 300C,1
2025,3,CHRYSLER,CHRYSLER CHARGER,1
2025,3,CITROEN,CITROEN DS3,1
2025,3,CITROEN,CITROEN SM,1
2025,3,CORVETTE,CORVETTE MODEL MISSING,1
2025,3,DAIHATSU,DAIHATSU COPEN,1
2025,3,DAIHATSU,DAIHATSU HI-JET,1
2025,3,DAIHATSU,DAIHATSU MOVE,1
2025,3,DAIMLER,DAIMLER SP 250,1
2025,3,DATSUN,DATSUN BLUEBIRD,1
2025,3,ESKUTA,ESKUTA MODEL MISSING,1
2025,3,FERRARI,FERRARI 488,1
2025,3,FERRARI,FERRARI 612,1
2025,3,FERRARI,FERRARI DAYTONA,1
2025,3,FIAT,FIAT 850,1
2025,3,FIAT,FIAT PANDA,1
2025,3,FORD,FORD CAPRI,1
2025,3,FORD,FORD CROWN VICTORIA,1
2025,3,GINETTA,GINETTA MODEL MISSING,1
2025,3,HOLDEN,HOLDEN MODEL MISSING,1
2025,3,HONDA,HONDA CRX,1
2025,3,HONDA,HONDA INSIGHT,1
2025,3,HONDA,HONDA INSPIRE,1
2025,3,HYUNDAI,HYUNDAI BAYON,1
2025,3,HYUNDAI,HYUNDAI IX35,1
2025,3,INFINITI,INFINITI MODEL MISSING,1
2025,3,JAGUAR,JAGUAR S TYPE,1
2025,3,JEEP,JEEP CHEROKEE,1
2025,3,KTM,KTM MODEL MISSING,1
2025,3,LADA,LADA SAMARA,1
2025,3,LAMBORGHINI,LAMBORGHINI AVENTADOR,1
2025,3,LAMBORGHINI,LAMBORGHINI GALLARDO,1
2025,3,LAMBORGHINI,LAMBORGHINI MURCIELAGO,1
2025,3,LANCIA,LANCIA DELTA,1
2025,3,LANCIA,LANCIA FLAMINIA,1
2025,3,LEXUS,LEXUS IS 250,1
2025,3,LEXUS,LEXUS LS 430,1
2025,3,LEXUS,LEXUS RC F,1
2025,3,LEYLAND DAF,LEYLAND DAF MODEL MISSING,1
2025,3,LOTUS,LOTUS CORTINA,1
2025,3,LOTUS,LOTUS ELISE,1
2025,3,LOTUS,LOTUS EXIGE,1
2025,3,LOTUS,LOTUS MODEL MISSING,1
2025,3,MASERATI,MASERATI COUPE,1
2025,3,MASERATI,MASERATI MC20,1
2025,3,MASERATI,MASERATI MODEL MISSING,1
2025,3,MASERATI,MASERATI QUATTROPORTE,1
2025,3,MAYBACH,MAYBACH 57,1
2025,3,MAZDA,MAZDA 929,1
2025,3,MAZDA,MAZDA CX-3,1
2025,3,MCLAREN,MCLAREN 720S,1
2025,3,MERCEDES,MERCEDES 600,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ S680 MYBCH FST CLS NT SRS 4M A,1
2025,3,MG,MG MIDGET,1
2025,3,MG,MG RV8,1
2025,3,MG,MG TF,1
2025,3,MINI,MINI CHALLENGE,1
2025,3,MITSUBISHI,MITSUBISHI SPACE STAR,1
2025,3,MORGAN,MORGAN PLUS 6,1
2025,3,MORGAN,MORGAN PLUS 8,1
2025,3,MORGAN,MORGAN ROADSTER,1
2025,3,MORRIS,MORRIS MARINA,1
2025,3,NISSAN,NISSAN 300,1
2025,3,NISSAN,NISSAN 350,1
2025,3,NISSAN,NISSAN GT-R,1
2025,3,NISSAN,NISSAN INFINITI,1
2025,3,NISSAN,NISSAN MURANO,1
2025,3,NISSAN,NISSAN NAVARA,1
2025,3,NISSAN,NISSAN NV400,1
2025,3,NISSAN,NISSAN PRIMERA,1
2025,3,NISSAN,NISSAN VANETTE,1
2025,3,OLDSMOBILE,OLDSMOBILE MODEL MISSING,1
2025,3,OPEL,OPEL ASCONA,1
2025,3,OPEL,OPEL GT,1
2025,3,PERODUA,PERODUA MODEL MISSING,1
2025,3,PEUGEOT,PEUGEOT 108,1
2025,3,PEUGEOT,PEUGEOT 205,1
2025,3,PEUGEOT,PEUGEOT 504,1
2025,3,PEUGEOT,PEUGEOT 604,1
2025,3,PLYMOUTH,PLYMOUTH MODEL MISSING,1
2025,3,PONTIAC,PONTIAC BONNEVILLE,1
2025,3,PORSCHE,PORSCHE 924,1
2025,3,PORSCHE,PORSCHE 944,1
2025,3,PORSCHE,PORSCHE BOXSTER,1
2025,3,PORSCHE,PORSCHE CAYMAN,1
2025,3,QUADDY,QUADDY MODEL MISSING,1
2025,3,R-VISION,R-VISION MODEL MISSING,1
2025,3,RENAULT,RENAULT 17,1
2025,3,RENAULT,RENAULT 18,1
2025,3,RENAULT,RENAULT 4,1
2025,3,RENAULT,RENAULT 5,1
2025,3,ROVER,ROVER 2000 SERIES,1
2025,3,ROVER,ROVER 75,1
2025,3,ROVER,ROVER MODEL MISSING,1
2025,3,ROVER,ROVER RANGE ROVER,1
2025,3,SAAB,SAAB 99,1
2025,3,SEAT,SEAT MII,1
2025,3,SEAT,SEAT TOLEDO,1
2025,3,SKODA,SKODA S100,1
2025,3,SMART,SMART FORTWO,1
2025,3,SUNBEAM,SUNBEAM TIGER,1
2025,3,SUZUKI,SUZUKI ALTO,1
2025,3,SUZUKI,SUZUKI CAPPUCCINO,1
2025,3,SUZUKI,SUZUKI IGNIS,1
2025,3,TOYOTA,TOYOTA CARINA,1
2025,3,TOYOTA,TOYOTA CELSIOR,1
2025,3,TOYOTA,TOYOTA IPSUM,1
2025,3,TOYOTA,TOYOTA STARLET,1
2025,3,TOYOTA,TOYOTA SUPRA,1
2025,3,TOYOTA,TOYOTA TOWNACE,1
2025,3,TRIUMPH,TRIUMPH DOLOMITE,1
2025,3,TRIUMPH,TRIUMPH GT6,1
2025,3,TRIUMPH,TRIUMPH TR4,1
2025,3,TRIUMPH,TRIUMPH TR5,1
2025,3,TRIUMPH,TRIUMPH TR6,1
2025,3,TRIUMPH,TRIUMPH TR8,1
2025,3,TVR,TVR TUSCAN,1
2025,3,VAUXHALL,VAUXHALL CROSSLAND,1
2025,3,VAUXHALL,VAUXHALL INSIGNIA,1
2025,3,VAUXHALL,VAUXHALL VICTOR,1
2025,3,VAUXHALL,VAUXHALL VIVA,1
2025,3,VOLKSWAGEN,VOLKSWAGEN 1600,1
2025,3,VOLKSWAGEN,VOLKSWAGEN 181,1
2025,3,VOLKSWAGEN,VOLKSWAGEN GRAND CALIFORNIA,1
2025,3,VOLKSWAGEN,VOLKSWAGEN LT 31,1
2025,3,VOLVO,VOLVO 240,1
2025,3,VOLVO,VOLVO 740,1
2025,3,VOLVO,VOLVO S40,1
2025,3,WELLS,WELLS VERTIGE,1
2025,3,WOLSELEY,WOLSELEY MODEL MISSING,1
2025,3,ZASTAVA,ZASTAVA MODEL MISSING,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ AMG SL,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ GLC 400 SPORT E 4MATIC AUTO,1
2025,3,MERCEDES-BENZ,MERCEDES-BENZ S 580 MAYBACH E 4MATIC AUTO,1
2025,3,PEUGEOT,PEUGEOT 508 PSE S/S PHEV 4X4 AUTO,1
2025,3,PORSCHE,PORSCHE 918,1
2025,4,FORD,FORD PUMA,13947
2025,4,BYD,BYD SEAL DESIGN EV,9313
2025,4,TOYOTA,TOYOTA YARIS,9138
2025,4,KIA,KIA SPORTAGE,9058
2025,4,NISSAN,NISSAN QASHQAI,8355
2025,4,VOLKSWAGEN,VOLKSWAGEN GOLF,7993
2025,4,NISSAN,NISSAN JUKE,7785
2025,4,VOLVO,VOLVO XC40,7470
2025,4,VAUXHALL,VAUXHALL CORSA,6626
2025,4,JAECOO,JAECOO 7 LUXURY 4X4 AUTO,6554
2025,4,VOLKSWAGEN,VOLKSWAGEN T-ROC,6419
2025,4,MG,MG ZS,6362
2025,4,VOLKSWAGEN,VOLKSWAGEN TIGUAN,6357
2025,4,MG,MG HS,6089
2025,4,TESLA,TESLA MODEL Y,5992
2025,4,AUDI,AUDI A3,5818
2025,4,MINI,MINI COOPER,5533
2025,4,VOLKSWAGEN,VOLKSWAGEN POLO,5279
2025,4,FORD,FORD KUGA,4599
2025,4,TESLA,TESLA MODEL 3,4591
2025,4,HYUNDAI,HYUNDAI KONA,4318
2025,4,BMW,BMW IX,4100
2025,4,CHERY,CHERY TIGGO,4059
2025,4,BMW,BMW 1 SERIES,3759
2025,4,BYD,BYD DOLPHIN,3727
2025,4,MINI,MINI COUNTRYMAN,3652
2025,4,CITROEN,CITROEN C3,3601
2025,4,VAUXHALL,VAUXHALL FRONTERA DESIGN EV,3568
2025,4,HYUNDAI,HYUNDAI TUCSON,3551
2025,4,CUPRA,CUPRA FORMENTOR,3495
2025,4,POLESTAR,POLESTAR POLESTAR 4,3403
2025,4,AUDI,AUDI Q4,3346
2025,4,VOLVO,VOLVO XC60,3131
2025,4,SKODA,SKODA ELROQ EDITION,3128
2025,4,BMW,BMW X1,3116
2025,4,TOYOTA,TOYOTA COROLLA,3109
2025,4,FORD,FORD EXPLORER PREMIUM EV,3104
2025,4,LAND ROVER,LAND ROVER DEFENDER,3080
2025,4,TOYOTA,TOYOTA C-HR,2988
2025,4,VOLVO,VOLVO EX30,2956
2025,4,AUDI,AUDI Q6 E-TRON,2915
2025,4,PEUGEOT,PEUGEOT 2008,2884
2025,4,SKODA,SKODA KODIAQ,2825
2025,4,MG,MG 3,2790
2025,4,RENAULT,RENAULT SYMBIOZ,2750
2025,4,PEUGEOT,PEUGEOT 3008,2680
2025,4,RENAULT,RENAULT CLIO,2679
2025,4,LAND ROVER,LAND ROVER RANGE ROVER SPORT,2657
2025,4,AUDI,AUDI A1,2650
2025,4,HYUNDAI,HYUNDAI I10,2629
2025,4,KIA,KIA PICANTO,2618
2025,4,BMW,BMW I4,2603
2025,4,AUDI,AUDI A5,2594
2025,4,KIA,KIA NIRO,2561
2025,4,CUPRA,CUPRA TAVASCAN,2526
2025,4,RENAULT,RENAULT CAPTUR,2526
2025,4,VAUXHALL,VAUXHALL MOKKA,2474
2025,4,SKODA,SKODA KAMIQ,2466
2025,4,SEAT,SEAT IBIZA,2454
2025,4,TOYOTA,TOYOTA PRIUS,2420
2025,4,BMW,BMW X3,2408
2025,4,LAND ROVER,LAND ROVER RANGE ROVER EVOQUE,2307
2025,4,AUDI,AUDI Q2,2296
2025,4,PORSCHE,PORSCHE MACAN,2254
2025,4,SKODA,SKODA FABIA,2241
2025,4,SKODA,SKODA ENYAQ,2235
2025,4,MERCEDES,MERCEDES GLC CLASS,2204
2025,4,VOLKSWAGEN,VOLKSWAGEN ID4,2180
2025,4,MG,MG MG S5 SE EV,2160
2025,4,RENAULT,RENAULT 5 TECHNO E-TECH EV,2147
2025,4,LAND ROVER,LAND ROVER DISCOVERY,2133
2025,4,FORD,FORD FOCUS,2127
2025,4,LEAPMOTOR,LEAPMOTOR C10,2119
2025,4,SUZUKI,SUZUKI SWIFT,2041
2025,4,CUPRA,CUPRA TERRAMAR,2016
2025,4,MERCEDES,MERCEDES A CLASS,1974
2025,4,DACIA,DACIA DUSTER,1967
2025,4,HYUNDAI,HYUNDAI I20,1930
2025,4,OMODA,OMODA 5 KNIGHT AUTO,1900
2025,4,KIA,KIA EV3 AIR,1895
2025,4,VAUXHALL,VAUXHALL GRANDLAND,1883
2025,4,VOLKSWAGEN,VOLKSWAGEN ID3,1880
2025,4,RENAULT,RENAULT 5 ICONIC E-TECH EV,1788
2025,4,BMW,BMW 2 SERIES,1777
2025,4,TOYOTA,TOYOTA AYGO,1770
2025,4,MINI,MINI ACEMAN CLASSIC ELECTRIC,1738
2025,4,MG,MG 4,1735
2025,4,BMW,BMW 3 SERIES,1728
2025,4,VOLVO,VOLVO XC90,1718
2025,4,RENAULT,RENAULT SCENIC,1714
2025,4,MERCEDES,MERCEDES CLA CLASS,1681
2025,4,SKODA,SKODA KAROQ,1680
2025,4,FORD,FORD TOURNEO,1640
2025,4,DACIA,DACIA JOGGER,1638
2025,4,MERCEDES,MERCEDES GLA CLASS,1636
2025,4,NISSAN,NISSAN X-TRAIL,1578
2025,4,MERCEDES-BENZ,MERCEDES-BENZ CLA 250+ WITH EQ TCH AMG LN ED,1554
2025,4,OMODA,OMODA E5 COMFORT,1548
2025,4,MAZDA,MAZDA CX-30,1520
2025,4,VOLKSWAGEN,VOLKSWAGEN ID7 GTX,1514
2025,4,AUDI,AUDI A6,1509
2025,4,CUPRA,CUPRA BORN,1497
2025,4,PEUGEOT,PEUGEOT 208,1486
2025,4,LAND ROVER,LAND ROVER RANGE ROVER,1481
2025,4,AUDI,AUDI Q5,1467
2025,4,DACIA,DACIA BIGSTER EXPRESSION HEV AUTO,1445
2025,4,FORD,FORD CAPRI PREMIUM EV,1441
2025,4,VOLKSWAGEN,VOLKSWAGEN TAIGO,1431
2025,4,JAECOO,JAECOO 5 LUXURY,1420
2025,4,BYD,BYD ATTO 3,1378
2025,4,JAECOO,JAECOO 7 DELUXE AUTO,1327
2025,4,BMW,BMW X2,1323
2025,4,PEUGEOT,PEUGEOT 5008,1313
2025,4,LEXUS,LEXUS LBX,1273
2025,4,BMW,BMW X5,1262
2025,4,VOLKSWAGEN,VOLKSWAGEN T-CROSS,1217
2025,4,PEUGEOT,PEUGEOT 208 GT PREMIUM AUTO,1196
2025,4,KIA,KIA STONIC,1192
2025,4,DACIA,DACIA SANDERO,1182
2025,4,JEEP,JEEP AVENGER,1175
2025,4,AUDI,AUDI Q3,1166
2025,4,CITROEN,CITROEN E-C3 +,1143
2025,4,SKODA,SKODA OCTAVIA,1141
2025,4,HYUNDAI,HYUNDAI TUCSON ADVANCE PHEV AUTO,1141
2025,4,VOLKSWAGEN,VOLKSWAGEN TAYRON ELEGANCE ETSI S-A,1117
2025,4,SEAT,SEAT ARONA,1115
2025,4,OMODA,OMODA 5 NOBLE AUTO,1107
2025,4,RENAULT,RENAULT AUSTRAL,1090
2025,4,HONDA,HONDA HR-V,1073
2025,4,HONDA,HONDA JAZZ,1049
2025,4,HYUNDAI,HYUNDAI IONIQ,1010
2025,4,OMODA,OMODA 9 NOBLE PHEV AUTO,1001
