year,month,brand,model,count
2024,6,MG,MG ZS EV,48
2024,6,BMW,218D,48
2024,6,AUDI,A3 40 TFSIE,46
2024,6,RENAULT,SCENIC E-TECH ELECTRIC,45
2024,6,HYUNDAI,"KONA, KAUAI",45
2024,6,BMW,X1 SDRIVE18I,45
2024,6,PORSCHE,MACAN,44
2024,6,HYUNDAI,IONIQ 5,44
2024,6,MINI,COOPER,44
2024,6,HONDA,ZR-V,44
2024,6,AUDI,Q3 E-TRON,44
2024,6,DACIA,SPRING,43
2024,6,MITSUBISHI,ASX 130T MHEV KAITEKI,43
2024,6,FIAT,ABARTH 500,43
2024,6,PEUGEOT,308 SW ALLURE PURETECH,43
2024,6,RENAULT,MEGANE SPORT TOURER,43
2024,6,MERCEDES-BENZ,GLA 200 D 4MATIC,43
2024,6,MERCEDES-BENZ,B 250 E,42
2024,6,AUDI,Q4 40 E-TRON,42
2024,6,AUDI,A1 ALLSTREET,42
2024,6,PEUGEOT,NUEVO 3008 GT HYBRID 1,42
2024,6,MINI,COOPER S,41
2024,6,SKODA,ENYAQ 85X,41
2024,6,OPEL,ASTRA 5P TECH EDITION,41
2024,6,FIAT,500X,41
2024,6,MINI,COOPER E,40
2024,6,CITROEN,Ë-BERLINGO ELÉCTRICO 5,40
2024,6,BMW,216D,39
2024,6,MITSUBISHI,ASX 130T MHEV MOTION,39
2024,6,SUBARU,CROSSTREK,39
2024,6,SKODA,SUPERB,39
2024,6,PEUGEOT,3008 ALLURE PACK PLUG-,39
2024,6,HONDA,CR-V,38
2024,6,PEUGEOT,NUEVO 2008 ACTIVE HYBR,38
2024,6,PEUGEOT,NUEVO RIFTER ALLURE BL,37
2024,6,MITSUBISHI,ASX 130T MHEV 7DCT KAI,37
2024,6,VOLKSWAGEN,CALIFORNIA BEACH,37
2024,6,VOLKSWAGEN,ID. BUZZ PRO 150 KW,37
2024,6,BMW,X2 SDRIVE20I,37
2024,6,BMW,520D XDRIVE,36
2024,6,CITROEN,NUEVO Ë-C4 ELÉCTRICO 1,36
2024,6,AUDI,Q5 50 TFSI E,36
2024,6,AUDI,A3 LIMOUSINE,36
2024,6,BYD,BYD SEAL U,36
2024,6,AUDI,A4 LIMOUSINE,35
2024,6,BMW,218I,35
2024,6,CUPRA,CUPRA LEON E-HYBRID150,35
2024,6,MERCEDES-BENZ,GLB 220 D 4MATIC,34
2024,6,CITROEN,NUEVO C3 PURETECH 83 S,34
2024,6,PEUGEOT,3008 GT HYBRID 136 EDC,34
2024,6,PEUGEOT,NUEVO 2008 GT HYBRID 1,34
2024,6,MERCEDES-BENZ,B 200 D,33
2024,6,PEUGEOT,N208 5P ALLURE PURETEC,33
2024,6,VOLKSWAGEN,ID.4 PRO 150 KW,32
2024,6,MERCEDES-BENZ,GLB 200,32
2024,6,MERCEDES-BENZ,GLC 300 D 4MATIC,32
2024,6,OPEL,MOKKA GS 1.2 T AT8 S/S,32
2024,6,OPEL,CORSA EDITION 1.2T XEL,32
2024,6,SSANGYONG,TORRES,31
2024,6,FIAT,500,31
2024,6,MERCEDES-BENZ,VITO TOURER,30
2024,6,CUPRA,BORN 170 KW 58/62 KWH,30
2024,6,BMW,420I,30
2024,6,PEUGEOT,NUEVO E-2008 GT ELÉCTR,30
2024,6,BMW,330E XDRIVE,30
2024,6,MERCEDES-BENZ,GLB 200 D 4MATIC,29
2024,6,FORD,MUSTANG,29
2024,6,PEUGEOT,N208 5P ACTIVE PURETEC,29
2024,6,SEAT,SEAT LEON E-HYBRID150,29
2024,6,LEXUS,LEXUS NX450H+,28
2024,6,TOYOTA,TOYOTA HIGHLANDER,28
2024,6,SMART,#3,28
2024,6,BMW,M440I XDRIVE,28
2024,6,LEXUS,LEXUS ES300H,28
2024,6,CITROEN,NUEVO C4 BLUEHDI 130 S,28
2024,6,CUPRA,CUPRA LEON SP E-HYBRID,28
2024,6,MITSUBISHI,SPACE STAR 120 MPI MOT,28
2024,6,MITSUBISHI,COLT 100T MOTION,27
2024,6,PEUGEOT,NUEVO 208 5P ACTIVE HY,27
2024,6,BMW,X1 XDRIVE30E,27
2024,6,SIN MARCA,DS 4 BLUEHDI 130 AUTO,27
2024,6,MERCEDES-BENZ,EQE 350,26
2024,6,CITROEN,NUEVO BERLINGOÁTALLA X,26
2024,6,PEUGEOT,308 5P GT HYBRID 136 E,26
2024,6,PEUGEOT,308 5P STYLE PURETECH,26
2024,6,OPEL,CORSA YES 1.2T XHL MT6,26
2024,6,TOYOTA,TOYOTA BZ4X,25
2024,6,MITSUBISHI,COLT 160 HEV KAITEKI,25
2024,6,SUBARU,OUTBACK,25
2024,6,NISSAN,NISSAN ARIYA,25
2024,6,AUDI,A5 SPORTBACK,25
2024,6,LAND ROVER,DISCOVERY SPORT,25
2024,6,CITROEN,NUEVO SPACETOURER PLUS,25
2024,6,HONDA,JAZZ,25
2024,6,SSANGYONG,TIVOLI GRAND,25
2024,6,BMW,I4 EDRIVE35,25
2024,6,CUPRA,BORN 170 KW 77/82 KWH,24
2024,6,PORSCHE,PANAMERA 4 E-HYBRID,24
2024,6,FIAT,DOBLO,24
2024,6,VOLVO,C40,24
2024,6,AUDI,A6 AVANT,24
2024,6,PEUGEOT,308 5P ALLURE HYBRID 1,24
2024,6,MERCEDES-BENZ,E 300 E,23
2024,6,CITROEN,C5 AIRCROSS PLUG-IN HY,23
2024,6,SSANGYONG,KORANDO E-MOTION,23
2024,6,AIWAYS,U5,23
2024,6,BMW,M3 COMPETITION M XDRIV,23
2024,6,CITROEN,NUEVO Ë-BERLINGOÁTALLA,23
2024,6,PEUGEOT,5008 ALLURE PACK HYBRI,22
2024,6,MERCEDES-BENZ,V 250 D,22
2024,6,MERCEDES-BENZ,CLA 220 D,22
2024,6,BMW,430D XDRIVE,22
2024,6,OPEL,MOKKA EDITION 1.2 T MT,22
2024,6,SKODA,ENYAQ 80,21
2024,6,MERCEDES-BENZ,V 220 D,21
2024,6,FORD,TOURNEO CUSTOM,21
2024,6,SIN MARCA,DS 4 PURETECH 130  AUT,21
2024,6,MERCEDES-BENZ,EQE 350+,20
2024,6,MITSUBISHI,ASX 100T MOTION,20
2024,6,PEUGEOT,NUEVO E-3008 GT ELÉCTR,20
2024,6,PEUGEOT,NUEVO 408 GT HYBRID 13,20
2024,6,PEUGEOT,5008 ALLURE PACK PURET,20
2024,6,PEUGEOT,NUEVO 408 ALLURE PLUG-,20
2024,6,MERCEDES-BENZ,C 300 E,19
2024,6,MITSUBISHI,ASX 160 HEV KAITEKI,19
2024,6,CUPRA,FORMENTOR VZ E-HYBRID,19
2024,6,PORSCHE,MACAN GTS,19
2024,6,SIN MARCA,DS 3 PURETECH 130 AUTO,19
2024,6,MERCEDES-BENZ,C 300 DE,18
2024,6,SIN MARCA,DS 7 E-TENSE 4X4 300 O,18
2024,6,CITROEN,Ë-C4 ELÉCTRICO 115 KW,18
2024,6,MERCEDES-BENZ,E 300 DE,18
2024,6,BMW,218I ACTIVE TOURER,18
2024,6,BMW,220D,18
2024,6,PEUGEOT,N208 5P GT PURETECH 10,18
2024,6,PEUGEOT,NUEVO E-2008 ALLURE EL,18
2024,6,MITSUBISHI,ECLIPSE CROSS PHEV KAI,17
2024,6,LEXUS,LEXUS RX450H+,17
2024,6,BMW,IX3,17
2024,6,CITROEN,NUEVO CITROËN C5 X PLU,17
2024,6,BMW,X3 SDRIVE18D,17
2024,6,PEUGEOT,N208 5P STYLE ELÉCTRIC,17
2024,6,CITROEN,NUEVO C4X ELÉCTRICO 10,17
2024,6,SIN MARCA,DS 7 E-TENSE 225 OPERA,17
2024,6,LEXUS,LEXUS LM350H,16
2024,6,CITROEN,NUEVO C4X PURETECH 100,16
2024,6,PORSCHE,911 GT3,16
2024,6,MERCEDES-BENZ,C 200,16
2024,6,NISSAN,NISSAN LEAF 40KWH,16
2024,6,PEUGEOT,208 5P ALLURE PACK ELÉ,16
2024,6,PEUGEOT,NUEVO 408 ALLURE PURET,16
2024,6,POLESTAR,POLESTAR 3,16
2024,6,PEUGEOT,308 5P GT PURETECH 130,16
2024,6,PEUGEOT,5008 GT HYBRID 136 EDC,15
2024,6,MERCEDES-BENZ,CLE 300 4MATIC,15
2024,6,BMW,M2,15
2024,6,PORSCHE,MACAN S,15
2024,6,MERCEDES-BENZ,GLC 300 4MATIC,15
2024,6,KIA,EV9,15
2024,6,BMW,IX2 XDRIVE30,14
2024,6,BMW,X2 M35I XDRIVE,14
2024,6,OPEL,MOKKA ELECTRIC GS BEV,14
2024,6,VOLKSWAGEN,ID.4 PRO 210KW,14
2024,6,DR,EVO 3,14
2024,6,BMW,220I ACTIVE TOURER,14
2024,6,MERCEDES-BENZ,EQE 500 4MATIC,14
2024,6,BMW,740D XDRIVE,14
2024,6,AUDI,S3 SPORTBACK,14
2024,6,MERCEDES-BENZ,AMG CLE 53 4MATIC,13
2024,6,AUDI,RS Q3 SPORTBACK,13
2024,6,BMW,320I,13
2024,6,AUDI,Q4 SPORTBACK 45 E-TRON,13
2024,6,MERCEDES-BENZ,EQV 300,13
2024,6,MERCEDES-BENZ,EQE 350 4MATIC,13
2024,6,MERCEDES-BENZ,CITAN TOURER,13
2024,6,OPEL,CORSA GS 1.2T XHL HYBR,13
2024,6,PEUGEOT,3008 GT PURETECH 130 S,13
2024,6,PEUGEOT,308 SW GT BLUEHDI 130,13
2024,6,MERCEDES-BENZ,B 180,13
2024,6,BMW,530E,13
2024,6,PEUGEOT,308 SW STYLE PURETECH,13
2024,6,MG,MG MARVEL R ELECTRIC,13
2024,6,PEUGEOT,NUEVO 408 GT PLUG-IN H,13
2024,6,AUDI,A8,13
2024,6,PEUGEOT,208 5P ACTIVE PACK ELÉ,13
2024,6,MERCEDES-BENZ,V 300 D,12
2024,6,MASERATI,GRECALE MODENA,12
2024,6,MERCEDES-BENZ,C 220D 4MATIC ALL-TERR,12
2024,6,MITSUBISHI,SPACE STAR 120 MPI KAI,12
2024,6,LEXUS,LEXUS UX250H,12
2024,6,BMW,XM,12
2024,6,HYUNDAI,IONIQ 6,12
2024,6,BMW,I5 EDRIVE40,12
2024,6,CITROEN,NUEVO C4 PURETECH 100,12
2024,6,OPEL,MOKKA GS 1.2 T XHT HYB,12
2024,6,MERCEDES-BENZ,CLE 200,11
2024,6,MINI,COUNTRYMAN SE ALL4,11
2024,6,SUZUKI,SUZUKI ACROSS,11
2024,6,OPEL,NUEVO COMBO GS 130 CV,11
2024,6,VOLKSWAGEN,ARTEON,11
2024,6,NISSAN,TOWNSTAR,11
2024,6,BMW,330E,11
2024,6,PEUGEOT,N 508 SW ALLURE BLUEHD,11
2024,6,OPEL,CROSSLAND EDITION 1.2,11
2024,6,BMW,M4 COMPETITION M XDRIV,11
2024,6,CITROEN,NUEVO JUMPY COMBI TALL,11
2024,6,PEUGEOT,E-RIFTER ACTIVE PACK S,11
2024,6,NISSAN,NISSAN LEAF 62KWH,11
2024,6,VOLKSWAGEN,GOLF GTE,11
2024,6,PEUGEOT,308 5P ACTIVE PACK PUR,11
2024,6,MG,MG5 ELECTRIC,11
2024,6,MITSUBISHI,COLT 100 MPI MOTION,11
2024,6,SIN MARCA,DS 3 BLUEHDI 130 AUTOM,11
2024,6,PORSCHE,TAYCAN,10
2024,6,PEUGEOT,NUEVO 408 GT PURETECH,10
2024,6,AUDI,A4 ALLROAD QUATTRO,10
2024,6,MERCEDES-BENZ,S 450 D 4MATIC,10
2024,6,PEUGEOT,3008 ACTIVE PACK BLUEH,10
2024,6,SKODA,OCTAVIA RS,10
2024,6,BMW,430I XDRIVE,10
2024,6,BMW,330I,10
2024,6,VOLVO,V60,10
2024,6,CITROEN,Ë-C4 ELÉCTRICO 100KW-,10
2024,6,PEUGEOT,N2008 GT PURETECH 130,10
2024,6,OPEL,MOKKA EDITION 1.2 T 10,10
2024,6,CUPRA,BORN 170 KW 60/63 KWH,10
2024,6,BMW,225E XDRIVE ACTIVE TOU,9
2024,6,AUDI,RS 3 SPORTBACK,9
2024,6,MERCEDES-BENZ,EQA 300 4MATIC,9
2024,6,SUBARU,SOLTERRA,9
2024,6,MOKE INTERNATIONAL LTD,MOKE,9
2024,6,SEAT,SEAT LEON SP E-HYBRID1,9
2024,6,TOYOTA,TOYOTA GR 86,9
2024,6,OPEL,CROSSLAND GS 1.2 GAS M,9
2024,6,BMW,M340I XDRIVE,9
2024,6,CITROEN,NUEVO C5 X PURETECH 13,9
2024,6,OPEL,CORSA EDITION ELECTRIC,9
2024,6,PORSCHE,911 TURBO S,9
2024,6,AUDI,A6 LIMOUSINE,9
2024,6,AUDI,Q5 SPORTBACK 55 TFSI E,9
2024,6,BMW,X1 M35I XDRIVE,9
2024,6,MINI,JOHN COOPER WORKS,9
2024,6,CITROEN,C4 HYBRID 136 Ë-DSC6 B,9
2024,6,MINI,JCW COUNTRYMAN ALL4,9
2024,6,OPEL,CROSSLAND ELEGANCE 1.2,9
2024,6,SIN MARCA,DS 7 E-TENSE 225 PERFO,9
2024,6,AUDI,Q6 SUV E-TRON QUATTRO,9
2024,6,DFSK,FENGON 500,8
2024,6,TOYOTA,TOYOTA GR YARIS,8
2024,6,PEUGEOT,308 SW ACTIVE BLUEHDI,8
2024,6,SIN MARCA,DS 4 E-TENSE 225 RIVOL,8
2024,6,CITROEN,NUEVO SPACETOURER BUSI,8
2024,6,ALFA ROMEO,GIULIA,8
2024,6,PEUGEOT,5008 GT BLUEHDI 130 S&,8
2024,6,PEUGEOT,E-RIFTER GT STANDARD 1,8
2024,6,BMW,120I,8
2024,6,PEUGEOT,308 5P ACTIVE PURETECH,8
2024,6,HYUNDAI,IONIQ5 N,8
2024,6,MERCEDES-BENZ,C 220 D 4MATIC,8
2024,6,OPEL,ASTRA ST GS 1.5D DTH A,8
2024,6,AUDI,Q4 SPORTBACK 35 E-TRON,8
2024,6,OPEL,ASTRA 5P GS 1.2T XHT H,8
2024,6,PEUGEOT,E-TRAVELLER BUSINESS E,8
2024,6,BYD,BYD SEAL U DM-I,8
2024,6,KIA,PROCEED,7
2024,6,CUPRA,BORN 150 KW 58/62 KWH,7
2024,6,PORSCHE,718 BOXSTER,7
2024,6,AUDI,Q4 SPORTBACK 40 E-TRON,7
2024,6,SSANGYONG,REXTON,7
2024,6,TESLA,MODEL X,7
2024,6,AUDI,A6 AVANT 50 TFSI E,7
2024,6,PORSCHE,718 CAYMAN,7
2024,6,BMW,M135I XDRIVE,7
2024,6,MERCEDES-BENZ,E 450 D 4MATIC,7
2024,6,MERCEDES-BENZ,GLE 300 D 4MATIC,7
2024,6,PORSCHE,911 CARRERA 4S,7
2024,6,AUDI,A6 ALLROAD QUATTRO,7
2024,6,HONDA,CIVIC TYPE R,7
2024,6,PEUGEOT,3008 ACTIVE PACK HYBRI,7
2024,6,BMW,I4 M50,7
2024,6,AUDI,A3 ALLSTREET,7
2024,6,DR,EVO4,7
2024,6,PEUGEOT,N 508 SW ALLURE PLUG-I,7
2024,6,PEUGEOT,208 5P ACTIVE ELÉCTRIC,7
2024,6,PEUGEOT,N208 5P GT ELÉCTRICO 1,7
2024,6,PEUGEOT,208 5P ALLURE PACK BLU,6
2024,6,MERCEDES-BENZ,AMG GLA 35 4MATIC,6
2024,6,MERCEDES-BENZ,B 180 D,6
2024,6,MASERATI,GRECALE GT,6
2024,6,OPEL,GRANDLAND DESIGN & TEC,6
2024,6,PEUGEOT,308 SW GT PURETECH 130,6
2024,6,RENAULT,TWINGO,6
2024,6,OPEL,NUEVO ASTRA 5P ELEGANC,6
2024,6,BMW,M440I,6
2024,6,MERCEDES-BENZ,EQB 300 4MATIC,6
2024,6,BMW,128TI,6
2024,6,OPEL,GRANDLAND GS 1.5CDTI S,6
2024,6,BMW,430I,6
2024,6,MAZDA,MAZDA6,6
2024,6,OPEL,MOKKA BLACK EDITION 1.,6
2024,6,PEUGEOT,3008 ACTIVE PACK PURET,6
2024,6,CUPRA,CUPRA LEON E-HYBRID180,6
2024,6,PORSCHE,PANAMERA TURBO E-HYBRI,6
2024,6,PEUGEOT,308 5P ALLURE PACK PUR,6
2024,6,PEUGEOT,308 5P ACTIVE BLUEHDI,6
2024,6,HYUNDAI,NEXO,6
2024,6,MERCEDES-BENZ,GLB 250 4MATIC,6
2024,6,MODELCAR HNOS,TGE,6
2024,6,TESLA,MODEL S,6
2024,6,MERCEDES-BENZ,EQS 450+,6
2024,6,CITROEN,C4 HYBRID 100 Ë-DSC6 Y,6
2024,6,DR,EVO 5,6
2024,6,PEUGEOT,308 SW GT HYBRID 136 E,6
2024,6,REHATRANS,CRAFTER PMR,6
2024,6,PEUGEOT,308 SW ACTIVE HYBRID 1,6
2024,6,VOLKSWAGEN,ID.4 PRO 128 KW,6
2024,6,RENAULT,ZOE,6
2024,6,VOLKSWAGEN,ID.5 PRO 150 KW,5
2024,6,MERCEDES-BENZ,SPRINTER,5
2024,6,MERCEDES-BENZ,AMG A 35 4MATIC,5
2024,6,CITROEN,NUEVO C3 BLUE HDI 100,5
2024,6,PEUGEOT,N 508 5P ALLURE PURETE,5
2024,6,BMW,X6 M COMPETITION,5
2024,6,VOLKSWAGEN,ID.7 PRO 210KW,5
2024,6,PEUGEOT,308 5P STYLE HYBRID 13,5
2024,6,OPEL,GRANDLAND GS 1.6T PLUG,5
2024,6,MERCEDES-BENZ,S 580 E,5
2024,6,MERCEDES-BENZ,EQB 250,5
2024,6,MINI,COUNTRYMAN S ALL4,5
2024,6,TOYOTA,PROACE OR PROACE VERSO,5
2024,6,PORSCHE,718 SPYDER RS,5
2024,6,PORSCHE,PANAMERA 4S E-HYBRID,5
2024,6,BMW,IX XDRIVE40,5
2024,6,PEUGEOT,N208 5P ALLURE HYBRID,5
2024,6,AUDI,Q4 45 E-TRON,5
2024,6,BMW,220I,5
2024,6,AUDI,A5 CABRIOLET,5
2024,6,OPEL,NUEVO COMBO ELECTRIC G,5
2024,6,MITSUBISHI,ASX 100T SPIRIT,5
2024,6,BMW,550E XDRIVE,5
2024,6,AUDI,RS 4 AVANT,5
2024,6,MERCEDES-BENZ,GLA 250 4MATIC,5
2024,6,MITSUBISHI,ASX 160 PHEV KAITEKI+,5
2024,6,PEUGEOT,NUEVO 208 5P GT PURETE,5
2024,6,PEUGEOT,N 508 5P GT BLUEHDI 13,5
2024,6,VOLVO,EX40,5
2024,6,CUPRA,TERRAMAR,5
2024,6,PEUGEOT,308 5P GT PLUG-IN HYBR,5
2024,6,CUPRA,BORN 240 KW 79/84 KWH,5
2024,6,RENAULT,MASTER,4
2024,6,PEUGEOT,NUEVO E-208 5P GT ELÉC,4
2024,6,VOLKSWAGEN,ID.4 GTX 220 KW,4
2024,6,SIN MARCA,DS 7 E-TENSE 4X4 360 O,4
2024,6,VOLKSWAGEN,ID.3 PRO S 150 KW,4
2024,6,MERCEDES-BENZ,B 200,4
2024,6,YUDO,YUDO 3,4
2024,6,MINI,COUNTRYMAN COOPER SE A,4
2024,6,BMW,IX XDRIVE50,4
2024,6,AUTOMOBILI LAMBORGHINI S.P.A.,HURACAN,4
2024,6,BMW,X4 M COMPETITION,4
2024,6,DR,EVO7,4
2024,6,SIN MARCA,DS 7 E-TENSE 225 RIVOL,4
2024,6,PEUGEOT,5008 ACTIVE PACK HYBRI,4
2024,6,MINI,COUNTRYMAN COOPER D,4
2024,6,AUDI,Q7,4
2024,6,PORSCHE,911 TARGA 4 GTS,4
2024,6,PORSCHE,911 CARRERA GTS,4
2024,6,BMW,M340D XDRIVE,4
2024,6,MERCEDES-BENZ,E 220 D 4MATIC,4
2024,6,MERCEDES-BENZ,AMG A 45 S 4MATIC+,4
2024,6,NISSAN,PRIMASTAR,4
2024,6,HYUNDAI,IONIQ5,4
2024,6,PORSCHE,718 CAYMAN GT4 RS,4
2024,6,VOLKSWAGEN,ID.5 PRO 128 KW,4
2024,6,SKODA,ENYAQ 85,4
2024,6,CITROEN,NUEVO C3 PURETECH 110,4
2024,6,OPEL,GRANDLAND GS 1.2 TURBO,4
2024,6,SIN MARCA,DS 7  E-TENSE 225 RIVO,4
2024,6,MERCEDES-AMG,AMG GT 63 4MATIC+,4
2024,6,PORSCHE,TAYCAN 4S,4
2024,6,PEUGEOT,5008 GT PURETECH 130 S,4
2024,6,AUDI,A6 50 TFSI E,4
2024,6,FORD,TRANSIT CUSTOM,4
2024,6,MITSUBISHI,COLT 160 HEV KAITEKI+,4
2024,6,OPEL,GRANDLAND PHEV GS 225C,4
2024,6,RENAULT,TRAFIC RED - COMBI FWD,4
2024,6,MERCEDES-AMG,AMG SL 43,4
2024,6,PEUGEOT,308 5P ACTIVE HYBRID 1,4
2024,6,BMW,230E XDRIVE ACTIVE TOU,4
2024,6,PEUGEOT,NUEVO E-208 5P ACTIVE,4
2024,6,BMW,I7 XDRIVE60,4
2024,6,RENAULT,KANGOO E-TECH ELECTRIC,4
2024,6,BMW,I5 M60 XDRIVE,4
2024,6,BMW,520I,4
2024,6,MITSUBISHI,COLT 100T KAITEKI+,4
2024,6,BMW,320E XDRIVE,4
2024,6,PEUGEOT,208 5P GT ELÉCTRICO 13,4
2024,6,PEUGEOT,N 508 5P ALLURE PLUG-I,4
2024,6,PEUGEOT,N 508 5P GT PLUG-IN HY,4
2024,6,BMW,Z4 M40I,4
2024,6,OPEL,NUEVO COMBO XL GS 130,4
2024,6,PEUGEOT,308 5P ALLURE PLUG-IN,4
2024,6,CITROEN,C4X ELÉCTRICO 115 KW -,4
2024,6,MITSUBISHI,COLT 160 HEV MOTION,4
2024,6,PEUGEOT,NUEVO E-3008 ALLURE EL,4
2024,6,MERCEDES-BENZ,S 580 4MATIC,3
2024,6,MERCEDES-BENZ,AMG EQE 53 4MATIC+,3
2024,6,BMW,M440D XDRIVE,3
2024,6,AUTOMOBILI LAMBORGHINI S.P.A.,URUS,3
2024,6,BENTLEY,CONTINENTAL GTC SPEED,3
2024,6,MERCEDES-BENZ,GLE 400 E 4MATIC,3
2024,6,SIN MARCA,DS 4 E-TENSE 225 PERFO,3
2024,6,ASTON MARTIN,DB12,3
2024,6,PEUGEOT,208 5P GT PURETECH 100,3
2024,6,BMW,X3 M COMPETITION,3
2024,6,PORSCHE,911 S/T,3
2024,6,MINI,CLUBMAN COOPER D,3
2024,6,DFSK,580,3
2024,6,MERCEDES-BENZ,AMG GLC 43 4MATIC,3
2024,6,FORD,EXPLORER,3
2024,6,VOLVO,V90 CROSS COUNTRY,3
2024,6,MINI,CLUBMAN COOPER,3
2024,6,PEUGEOT,208 5P ALLURE PACK PUR,3
2024,6,OPEL,GRANDLAND LIMITED EDIT,3
2024,6,AUDI,RS 6 AVANT,3
2024,6,FIAT,AMPHITRYON 998,3
2024,6,BMW,Z4 SDRIVE20I,3
2024,6,BMW,750E XDRIVE,3
2024,6,TRIPOD,GRAND TOURNEO CONNECT,3
2024,6,AUDI,Q4 SPORTBACK 55 E-TRON,3
2024,6,VOLVO,V60 CROSS COUNTRY,3
2024,6,MASERATI,LEVANTE GT HYBRID,3
2024,6,BMW,Z4 SDRIVE30I,3
2024,6,MERCEDES-BENZ,AMG EQE 43 4MATIC,3
2024,6,PEUGEOT,E-EXPERT COMBI ELÉCTRI,3
2024,6,AUDI,A3 45 TFSIE,3
2024,6,BMW,M760E XDRIVE,3
2024,6,PEUGEOT,308 5P ALLURE PACK BLU,3
2024,6,CUPRA,LEON,3
2024,6,PEUGEOT,208 5P GT PURETECH 130,3
2024,6,MERCEDES-BENZ,S 350 D 4MATIC,3
2024,6,CITROEN,NUEVO C4X BLUEHDI 130,3
2024,6,BMW,I5 XDRIVE40,3
2024,6,PEUGEOT,NUEVO 408 ALLURE PACK,3
2024,6,ALPINE,A110,3
2024,6,SIN MARCA,DS 7 E-TENSE 4X4 300 P,3
2024,6,PEUGEOT,N2008 GT BLUEHDI 130 S,3
2024,6,PORSCHE,911 CARRERA,3
2024,6,PEUGEOT,208 5P ACTIVE PACK PUR,3
2024,6,OPEL,NUEVO ASTRA PHEV 5P GS,3
2024,6,PEUGEOT,308 5P ACTIVE PACK BLU,3
2024,6,SIN MARCA,DS 4 BLUEHDI 130 AUTOM,3
2024,6,SWM,G01,3
2024,6,PEUGEOT,208 5P ALLURE ELÉCTRIC,3
2024,6,PEUGEOT,E-RIFTER ALLURE STANDA,3
2024,6,OMODA,E5,3
2024,6,MITSUBISHI,SPACE STAR 120 MPI CVT,3
2024,6,CITROEN,NUEVO C4X HYBRID 136 Ë,3
2024,6,OPEL,COMBO LIFE ELECTRIC L,3
2024,6,MERCEDES-BENZ,E 300DE 4MATIC ALLTERR,2
2024,6,MERCEDES,SPRINTER,2
2024,6,OPEL,ASTRA ST GS 1.2T XHT M,2
2024,6,OPEL,CORSA GS ELECTRIC 51KW,2
2024,6,AUDI,A3,2
2024,6,DFSK,FENGON 5,2
2024,6,OPEL,CORSA-E ELEGANCE-E  BE,2
2024,6,AUDI,Q4 55 E-TRON,2
2024,6,AUDI,Q4 35 E-TRON,2
2024,6,BMW,M8 COMPETITION,2
2024,6,MERCEDES-BENZ,GLE 400 D 4MATIC,2
2024,6,MERCEDES-BENZ,S 350 D,2
2024,6,MERCEDES-BENZ,CLS 350,2
2024,6,PEUGEOT,N 508 SW GT PLUG-IN HY,2
2024,6,BMW,120D,2
2024,6,MERCEDES-BENZ,E 200,2
2024,6,MERCEDES-BENZ,E 220 D 4MATIC ALLTERR,2
2024,6,MERCEDES-BENZ,CLA 180,2
2024,6,PEUGEOT,E-RIFTER GT LONG 100 K,2
2024,6,PEUGEOT,308 SW ALLURE HYBRID 1,2
2024,6,FERRARI,296 GTS,2
2024,6,BMW,840D XDRIVE,2
2024,6,DFSK,IX5,2
2024,6,PEUGEOT,E-308 5P ALLURE ELÉCTR,2
2024,6,BMW,840I,2
2024,6,PORSCHE,911 CARRERA 4 GTS,2
2024,6,TOYOTA,TOYOTA SUPRA,2
2024,6,AUDI,A7 SPORTBACK,2
2024,6,MERCEDES-BENZ,VITO,2
2024,6,BMW,M4 COMPETITION,2
2024,6,AUDI,SQ2,2
2024,6,VOLKSWAGEN,ID.5 GTX 220 KW,2
2024,6,AUDI,R8 COUPÉ,2
2024,6,BMW,X1,2
2024,6,BMW,I7 EDRIVE50,2
2024,6,MERCEDES-BENZ,EQT,2
2024,6,VOLVO,V90,2
2024,6,PEUGEOT,5008 ACTIVE PACK PURET,2
2024,6,BMW,X5 M COMPETITION,2
2024,6,MASERATI,LEVANTE MODENA S,2
2024,6,PEUGEOT,308 5P FIRST EDITION E,2
2024,6,AUDI,S5 SPORTBACK,2
2024,6,BMW,X5,2
2024,6,BMW,230I,2
2024,6,INEOS,INEOS GRENADIER,2
2024,6,MITSUBISHI,ECLIPSE CROSS PHEV MOT,2
2024,6,OPEL,ASTRA 5P GS 1.6T PLUG-,2
2024,6,PEUGEOT,NUEVO EXPERT COMBI BLU,2
2024,6,PEUGEOT,NUEVO E-2008 ACTIVE EL,2
2024,6,OPEL,COMBO-E LIFE L ELEGANC,2
2024,6,PORSCHE,911 GT3 RS,2
2024,6,BMW,M850I XDRIVE,2
2024,6,RENAULT,CAPTUR (E-TECH HYBRID),2
2024,6,PORSCHE,718 CAYMAN GTS,2
2024,6,JEEP,WRANGLER,2
2024,6,CUPRA,LEON SP,2
2024,6,CUPRA,BORN,2
2024,6,PEUGEOT,2008 GT PURETECH 130 S,2
2024,6,MERCEDES-BENZ,GLE 350 DE 4MATIC,2
2024,6,SIN MARCA,DS7 HC 16E HYA X,2
2024,6,PEUGEOT,308 SW ACTIVE PURETECH,2
2024,6,PEUGEOT,208,2
2024,6,LEXUS,LEXUS RZ450E,2
2024,6,SWM,G01F,2
2024,6,AUDI,A6 AVANT 55 TFSI E,2
2024,6,PEUGEOT,5008 ACTIVE PACK BLUEH,2
2024,6,DR,EVO3,2
