year,month,brand,model,count
2026,8,VOLKSWAGEN,ID.3 GTX PERF. 240 KW,5
2026,8,AUDI,Q8 55 TFSI E,5
2026,8,MG,MG CYBERSTER,5
2026,8,LEXUS,LEXUS ES300H,5
2026,8,PORSCHE,PANAMERA TURBO S E-HYBRID,5
2026,8,MERCEDES-BENZ,E 450 D 4MATIC,5
2026,8,AUDI,Q4 SB E-TRON,5
2026,8,MERCEDES-BENZ,GLB 180,5
2026,8,HONDA,PRELUDE,5
2026,8,BMW,X3 M50 XDRIVE,5
2026,8,RENAULT,MASTER E-TECH,5
2026,8,PORSCHE,CAYENNE TURBO E-HYBRID,5
2026,8,MERCEDES-BENZ,AMG GLE 53 HYBRID COUPE,5
2026,8,ADRIA,COMPACT DL,5
2026,8,CHERY,TIGGO8,5
2026,8,MERCEDES-BENZ,GLC 400 E 4MATIC,5
2026,8,CHERY,TIGGO 4 HYBRID,5
2026,8,AUTOMOBILI LAMBORGHINI S.,URUS,5
2026,8,DS AUTOMOBILES,N 4,5
2026,8,BRAVIA,HOLIDAYS,5
2026,8,BMW,520I,5
2026,8,BMW,X7 XDRIVE40I,5
2026,8,MINI,JCW E,5
2026,8,CHERY,TIGGO7,5
2026,8,PORSCHE,911 CARRERA GTS,5
2026,8,VOLKSWAGEN,ID.7 PRO S,5
2026,8,LEXUS,LEXUS RZ500E,5
2026,8,LAMBORGHINI,TEMERARIO,5
2026,8,RAPIDO,N/A,5
2026,8,BMW,750E XDRIVE,4
2026,8,HONDA,ZR-V,4
2026,8,ABARTH,600E,4
2026,8,CITROEN,JUMPY,4
2026,8,MERCEDES-BENZ,GLE 400 E 4MATIC,4
2026,8,BMW,IX2 XDRIVE30,4
2026,8,DETHLEFFS,KW 601,4
2026,8,BMW,530E XDRIVE,4
2026,8,VOLKSWAGEN,CALIFORNIA,4
2026,8,LAND ROVER,DISCOVERY SPORT,4
2026,8,AUDI,A3 ALLSTREET PHEV 150,4
2026,8,PORSCHE,PANAMERA 4 E-HYBRID,4
2026,8,NIO,FIREFLY,4
2026,8,CUPRA,CUPRA LEON SP E-HYBRID200,4
2026,8,VOLKSWAGEN,ID.7 TOURER GTX,4
2026,8,BMW,I3 50 XDRIVE,4
2026,8,POLESTAR,POLESTAR 3,4
2026,8,AUDI,A6 AV E-TRON QUATTRO,4
2026,8,BURSTNER GMBH,BC6003,4
2026,8,HYMER,B-MC T 680,4
2026,8,MERCEDES-BENZ,EQS 450+,4
2026,8,BMW,M760E XDRIVE,4
2026,8,BMW,I7 M70 XDRIVE,4
2026,8,BMW,X2 SDRIVE20I,4
2026,8,BMW,330E XDRIVE,4
2026,8,AUDI,A6 LIM 220KW TFSI E,4
2026,8,BENTLEY,CONTINENTAL GTC S,4
2026,8,BENTLEY,CONTINENTAL GT S,3
2026,8,PORSCHE,911 GT3,3
2026,8,MINI,JCW ACEMAN E,3
2026,8,BMW,X3 20 XDRIVE,3
2026,8,BMW,230I,3
2026,8,BURSTNER GMBH,BT7012,3
2026,8,BMW,220I,3
2026,8,KIA,SELTOS,3
2026,8,VOLKSWAGEN,ID.3 PRO 150 KW,3
2026,8,SUBARU,SOLTERRA,3
2026,8,BYD,BYD SEAL,3
2026,8,VOLKSWAGEN,ID. BUZZ PRO LR 210 KW,3
2026,8,CARTHAGO,MALIBU VAN 600 LE,3
2026,8,DS AUTOMOBILES,N?8,3
2026,8,VOLKSWAGEN,CARAVELLE,3
2026,8,BURSTNER GMBH,BT6905,3
2026,8,AUDI,E-TRON GT,3
2026,8,LEXUS,LEXUS UX300H,3
2026,8,AUDI,Q4 45 E-TRON,3
2026,8,LUCID MOTORS,AIR,3
2026,8,MERCEDES-BENZ,VITO,3
2026,8,CUPRA,BORN 240 KW 79/84 KWH,3
2026,8,VOLKSWAGEN,CRAFTER,3
2026,8,BMW,I5 XDRIVE40,3
2026,8,DEEPAL,DEEPAL S07,3
2026,8,MERCEDES-BENZ,V-KLASSE,3
2026,8,VOYAH,FREE,3
2026,8,BMW,X1 XDRIVE23I,3
2026,8,TOYOTA,TOYOTA LAND CRUISER,3
2026,8,AUDI,A6 LIM 270KW TFSI E,3
2026,8,CITROEN,E-C4 X,3
2026,8,BMW,I4 M60 XDRIVE,3
2026,8,BENTLEY,CONTINENTAL GT SPEED,3
