year,month,brand,model,count
2026,1,SKODA,ENYAQ RS,10
2026,1,BMW,123 XDRIVE,10
2026,1,AUDI,A6 SB E-TRON,9
2026,1,SMART,#3,9
2026,1,PORSCHE,TAYCAN,9
2026,1,JEEP,WRANGLER UNLIMITED,9
2026,1,PORSCHE,MACAN 4S,9
2026,1,VOLKSWAGEN,ID.7 PRO,9
2026,1,BMW,M3 COMPETITION M XDRIVE,9
2026,1,BMW,318I,9
2026,1,MERCEDES-BENZ,EVITO TOURER,9
2026,1,VOLKSWAGEN,TOUAREG R,8
2026,1,BYD,SEAL 6 DM-I TOURING,8
2026,1,BMW,530E XDRIVE,8
2026,1,LAMBORGHINI,URUS,8
2026,1,BYD,SEAL U DM-I,8
2026,1,WEINSBERG,R57,8
2026,1,LAND ROVER,DISCOVERY SPORT,8
2026,1,AUDI,AUDI A6 AVANT,8
2026,1,MERCEDES-BENZ,AMG G 63,8
2026,1,VOLVO,EX30 CROSS COUNTRY,8
2026,1,MERCEDES-BENZ,G 580,8
2026,1,KIA,XCEED,8
2026,1,LEXUS,LEXUS ES300H,8
2026,1,PORSCHE,PANAMERA 4 E-HYBRID,8
2026,1,AUDI,A6 LIM 220KW TFSI E,8
2026,1,CUPRA,CUPRA LEON SP E-HYBRID200,8
2026,1,PORSCHE,TAYCAN 4,7
2026,1,VOLVO,EX90,7
2026,1,PORSCHE,911 CARRERA,7
2026,1,BMW,M760E XDRIVE,7
2026,1,BMW,220I,7
2026,1,PORSCHE,PANAMERA TURBO S E-HYBRID,7
2026,1,MAZDA,MAZDA MX-5,7
2026,1,BMW,750E XDRIVE,7
2026,1,MERCEDES-BENZ,CLE 300 E,7
2026,1,MINI,JCW E,7
2026,1,BMW,430I XDRIVE,6
2026,1,OPEL,ASTRA,6
2026,1,BMW,I7 EDRIVE50,6
2026,1,ABARTH,600E,6
2026,1,POLESTAR,POLESTAR 3,6
2026,1,DFSK,DFSK E5,6
2026,1,AUDI,A6 AV E-TRON,6
2026,1,WEINSBERG,R47,6
2026,1,BMW,IX1 XDRIVE30,6
2026,1,LEXUS,LEXUS RZ550E,6
2026,1,BMW,I5 M60 XDRIVE,6
2026,1,BMW,M440I XDRIVE,6
2026,1,AUDI,Q3,6
2026,1,HYUNDAI,IONIQ5 N,6
2026,1,MERCEDES-BENZ,EQV,6
2026,1,AUDI,S5 AVANT,6
2026,1,VOLKSWAGEN,ID. BUZZ CARGO MODIFIED PARTITION WALL,6
2026,1,HYUNDAI,I 30,6
2026,1,TOYOTA,TOYOTA PRIUS PHEV,6
2026,1,BMW,M135 XDRIVE,5
2026,1,PORSCHE,MACAN GTS,5
2026,1,VOLKSWAGEN,CRAFTER,5
2026,1,BMW,I4 M60 XDRIVE,5
2026,1,AUDI,Q6 SB E-TRON PERFORMANCE,5
2026,1,ADRIA,TWIN 640SGX,5
2026,1,KG MOBILITY,TORRES EVX,5
2026,1,BYD,ATTO 3,5
2026,1,SKODA,ELROQ RS,5
2026,1,AUDI,A5 LIM 270KW TFSI E,5
2026,1,MERCEDES-BENZ,CLE 450 4MATIC,5
2026,1,BMW,320I,5
2026,1,PORSCHE,911 CARRERA 4S,5
2026,1,KG MOBILITY,KG MOBILITY ACTYON,5
2026,1,BMW,Z4 SDRIVE30I,5
2026,1,HONDA,ZR-V,5
2026,1,CUPRA,CUPRA LEON E-HYBRID150,5
2026,1,VOYAH,COURAGE,5
2026,1,CITROEN,C5 X,5
2026,1,RAPIDO,N/A,4
2026,1,KG MOBILITY,KG MOBILITY TORRES,4
2026,1,TESLA,MODEL X,4
2026,1,BMW,116,4
2026,1,BMW,X6 XDRIVE40I M SPORT,4
2026,1,MERCEDES-BENZ,CLE 180,4
2026,1,PORSCHE,PANAMERA 4S E-HYBRID,4
2026,1,MERCEDES-BENZ,EQE 350+,4
2026,1,BMW,X3 20 XDRIVE,4
2026,1,MERCEDES-BENZ,EQE 350 4MATIC,4
2026,1,CITROEN,JUMPER,4
2026,1,AUDI,A6 LIM 270KW TFSI E,4
2026,1,BMW,IX2 XDRIVE30,4
2026,1,MINI,COUNTRYMAN S ALL4,4
2026,1,AUDI,RS 3 SPORTBACK,4
2026,1,VOLKSWAGEN,ID.5 PRO 210KW,4
2026,1,AUDI,S6 AV E-TRON,4
2026,1,CUPRA,TERRAMAR,4
2026,1,BMW,IX M70 XDRIVE,4
2026,1,BMW,330E XDRIVE,4
2026,1,AUTOMOBILI LAMBORGHINI S.,URUS,4
2026,1,PORSCHE,911 CARRERA S,4
2026,1,VOLKSWAGEN,ID.3 GTX PERF. 240 KW,4
2026,1,PORSCHE,MACAN,4
2026,1,KNAUS,R11,4
2026,1,BENTLEY,CONTINENTAL GTC,4
2026,1,FERRARI,FERRARI 12CILINDRI,4
2026,1,AUDI,Q6 SB E-TRON,4
2026,1,VOLKSWAGEN,ID. BUZZ PRO LR 210 KW,3
2026,1,KNAUS,R05,3
2026,1,BMW,M4 COMPETITION M XDRIVE,3
2026,1,BENIMAR,TESSORO 463,3
2026,1,BMW,X7 XDRIVE40I,3
2026,1,WESTFALEN MOBIL,FORD NUGGET,3
2026,1,BMW,IX XDRIVE40,3
2026,1,MERCEDES-BENZ,GLB 180,3
2026,1,MERCEDES-BENZ,EQS 450 4MATIC,3
2026,1,VOLKSWAGEN,ID.7 PRO S,3
2026,1,CARTHAGO,CHIC C-LINE I 4.9 LE,3
2026,1,MERCEDES-BENZ,GLS 450 4MATIC,3
2026,1,TESLA,MODEL S,3
2026,1,CUPRA,BORN 170 KW 79/84 KWH,3
2026,1,BYD,BYD DOLPHIN,3
2026,1,BENTLEY,CONTINENTAL GT,3
2026,1,MERCEDES-BENZ,EQS 450+,3
2026,1,BENTLEY,CONTINENTAL GTC MULLINER,3
2026,1,MG,MG CYBERSTER,3
2026,1,FERRARI,FERRARI PUROSANGUE,3
2026,1,AUDI,A6 AVANT 50 TFSI E,3
2026,1,PORSCHE,911 GT3,3
2026,1,MG,MG HS PLUG-IN HYBRID,3
2026,1,BMW,Z4 M40I,3
2026,1,OPEL,COMBO-E LIFE,3
2026,1,BMW,X1 M35I XDRIVE,3
2026,1,FORD,TRANSIT,3
2026,1,KNAUS,R15,3
2026,1,HOBBY,T 710 GE NERO,3
2026,1,CITROEN,E-C4 X,3
2026,1,POLESTAR,HUISKAMP GLASS,3
2026,1,AUDI,A5 AVANT,3
2026,1,MERCEDES-BENZ,CLE 200,3
2026,1,VOLKSWAGEN,ID.4 PRO 4MOTION 210KW,3
2026,1,AUDI,A6 AV E-TRON QUATTRO,3
2026,1,WEINSBERG,R48,3
2026,1,MERCEDES-BENZ,B 180,3
2026,1,BMW,M340I XDRIVE,3
2026,1,FERRARI,FERRARI ROMA SPIDER,3
2026,1,VOYAH,FREE,3
2026,1,NIO,EL8,3
2026,1,AUDI,Q4 SPORTBACK 40 E-TRON,3
2026,1,BMW,I5 XDRIVE40,3
2026,1,CUPRA,CUPRA LEON E-HYBRID200,2
2026,1,BMW,X7 M60I XDRIVE,2
2026,1,LAIKA,ECOVIP L3009,2
2026,1,MERCEDES-BENZ,C 300 DE,2
2026,1,DETHLEFFS,JUST GO T7055 EB,2
2026,1,ADRIA,CORAL MB 670DL,2
2026,1,CARTHAGO,MALIBU VAN 640 LE RB GT,2
2026,1,MERCEDES-BENZ,S 580 E 4MATIC,2
2026,1,BMW,840I,2
2026,1,ABARTH,500,2
2026,1,MERCEDES-BENZ,GLE 350 DE 4MATIC,2
2026,1,BURSTNER GMBH,BC6003,2
2026,1,LOTUS,EMEYA,2
2026,1,ADRIA,TWIN MAX 680SLB,2
2026,1,BMW,218I ACTIVE TOURER,2
2026,1,ADRIA,CORAL 670DL,2
2026,1,HYMER,GRAND CANYON S 600,2
2026,1,BYD,SEAL 6 DM-I,2
2026,1,KNAUS,R19,2
2026,1,CAPRON,V66/ V337,2
2026,1,LMC,C600,2
2026,1,ASTON MARTIN,VANTAGE S ROADSTER,2
2026,1,BMW,X5 M60I XDRIVE,2
2026,1,HYMER,B-MC T 680,2
2026,1,FORD,FOCUS,2
2026,1,BMW,XM LABEL,2
2026,1,HYMER,B-MC T 600 BLACKLINE,2
2026,1,BENTLEY,FLYING SPUR SPEED,2
2026,1,PORSCHE,TAYCAN TURBO S,2
2026,1,BENTLEY,CONTINENTAL GTC SPEED,2
2026,1,NIESMANN+BISCHOFF,ARTO 88,2
2026,1,PEUGEOT,BOXER,2
2026,1,BENTLEY,BENTAYGA SPEED,2
2026,1,BURSTNER GMBH,BT6905,2
2026,1,MC LAREN,ARTURA SPIDER,2
2026,1,VOLKSWAGEN,ID.7 TOURER GTX,2
2026,1,BMW,X1 SDRIVE18I,2
2026,1,ETRUSCO,640 SB,2
2026,1,AUDI,A5 LIMOUSINE,2
2026,1,DETHLEFFS,GLOBEBUS CAMP T004,2
2026,1,KNAUS,R07,2
2026,1,WEINSBERG,R58,2
2026,1,HYMER,ML-T 580 4X4,2
2026,1,CAPRON,CVE 640,2
2026,1,CAPRON,T58/ T135,2
2026,1,BMW,X1 XDRIVE23I,2
2026,1,VOLKSWAGEN,ID. BUZZ,2
2026,1,CAPRON,T68C/ T457,2
2026,1,LOTUS,ELETRE,2
2026,1,RENAULT,ANTILOPEVAN FLEXPLUS,2
2026,1,MAZDA,MAZDA MX-30,2
2026,1,HYMER,GRAND CANYON S 700 4X4,2
2026,1,ADRIA,SONIC 700DL,2
2026,1,BMW,230E XDRIVE ACTIVE TOURER,2
2026,1,NIESMANN-BISCHOFF,ARTO 78,2
2026,1,AUDI,AUDI A6 LIMOUSINE,2
2026,1,BMW,M2 CS,2
2026,1,HYMER,ML-T 580 XPERIENCE,2
2026,1,BENTLEY,CONTINENTAL GT MULLINER,2
2026,1,BMW,I7 M70 XDRIVE,2
2026,1,PEUGEOT,EXPERT,2
2026,1,FIAT,FIAT DUCATO,2
2026,1,ADRIA,MATRIX 670SL,2
2026,1,PORSCHE,911 GT3 RS,2
2026,1,AUDI,S3 SPORTBACK,2
2026,1,BMW,223I ACTIVE TOURER,2
2026,1,FORD,TOURNEO CONNECT,2
2026,1,AUDI,Q6 SB E-TRON QUATTRO,2
2026,1,HOBBY,V65 GE,2
2026,1,DETHLEFFS,TREND T 7057 DBL/EBL,2
2026,1,KNAUS,R09,2
2026,1,AUDI,Q5 50 TFSI E,2
2026,1,BMW,I7 XDRIVE60,2
2026,1,MERCEDES-BENZ,E 400 E 4MATIC,2
2026,1,BURSTNER GMBH,BC6211,2
2026,1,AUDI,S E-TRON GT,2
2026,1,CARTHAGO,MALIBU GENIUS 641 LE,1
2026,1,DETHLEFFS,JUST T 7052 EB/DBM,1
2026,1,FERRARI,SF90 XX SPIDER,1
2026,1,BENTLEY,BENTAYGA AZURE HYBRID,1
2026,1,PORSCHE,TAYCAN GTS,1
2026,1,BYD,DOLPIN SURF COMFORT,1
2026,1,BENTLEY,BENTAYGA EXTENDED WHEELBASE MULLINER V8,1
2026,1,FORSTER,FI 745 QF,1
2026,1,ETRUSCO,T7400 SBC,1
2026,1,VOLKSWAGEN,AUTARK CRAFTER,1
2026,1,WEINSBERG,CARACOMPACT,1
2026,1,VOLKSWAGEN,VOLKSWAGEN,1
2026,1,BRAVIA,SWAN,1
2026,1,ADRIA,CORAL 600SL,1
2026,1,SUN LIVING,C-SERIES C 65SL,1
2026,1,MERCEDES-BENZ,E 300 DE 4MATIC,1
2026,1,BMW,220I ACTIVE TOURER,1
2026,1,ADRIA,CORAL 650DL,1
2026,1,VOLKSWAGEN,ID. BUZZ GTX KR 250 KW,1
2026,1,POESSL,KW 22,1
2026,1,ASTON MARTIN,DB12 VOLANTE,1
2026,1,AUDI,RS E-TRON GT,1
2026,1,CARTHAGO,CHIC C-LINE  I 4.9 LE L,1
2026,1,CUPRA,BORN 240 KW 79/84 KWH,1
2026,1,SUN LIVING,S-SERIES S 72DL,1
2026,1,BURSTNER GMBH,BT7274,1
2026,1,CARTHAGO,MALIBU VAN 640 LE K GT,1
2026,1,MERCEDES-BENZ,AMG S 63 E PERFORMANCE,1
2026,1,BMW,I4 XDRIVE40,1
2026,1,TOYOTA,TOYOTA LAND CRUISER,1
2026,1,POESSL,SUMMIT 640,1
2026,1,AUDI,SQ6 SUV E-TRON,1
2026,1,ADRIA,TWIN 540SP,1
2026,1,HOBBY,MAXIA T 740 WF,1
2026,1,MERCEDES-BENZ,S 450 E,1
2026,1,AUDI,S5 LIMOUSINE,1
2026,1,ADRIA,SUPER SONIC 890LL,1
2026,1,HYMER,YELLOWSTONE,1
2026,1,FORD,TOURNEO,1
2026,1,POSSL,SUMMIT 640,1
2026,1,MERCEDES-BENZ,MAYBACH EQS 680,1
2026,1,BENTLEY,CONTINENTAL GT AZURE,1
2026,1,BMW,I4 EDRIVE40 GRAN COUPE,1
2026,1,BMW,X4 XDRIVE30I,1
2026,1,LAIKA,KREOS H5109,1
2026,1,CAPRON,CVE 600,1
2026,1,CAPRON,CV 640 PLUS,1
2026,1,DS AUTOMOBILES,DS 3,1
2026,1,VOLKSWAGEN,ID. BUZZ GTX LR 250 KW,1
2026,1,DETHLEFFS,TREND I 7057 EB,1
2026,1,DETHLEFFS,TREND T 7057 DBM/EB,1
2026,1,HYMER,B-MC T 600 WHITELINE,1
2026,1,CARTHAGO,MALIBU VAN 640 LERB COUPE,1
2026,1,ASTON MARTIN,DBX S,1
2026,1,LAIKA,ECOVIP L2009,1
2026,1,ADRIA,CORAL MB 650SL,1
2026,1,HYMER,ML-T 580,1
2026,1,CAPRON,CVE600,1
2026,1,KABE,KABE TMNX 750 LGB,1
2026,1,BMW,X7 XDRIVE40D,1
2026,1,MERCEDES-BENZ,V-KLASSE,1
2026,1,SUBARU,CROSSTREK,1
2026,1,BMW,420D,1
2026,1,PORSCHE,911 TURBO S,1
2026,1,CAPRON,I67S/ I338,1
2026,1,AUDI,Q8,1
2026,1,BURSTNER GMBH,BC5402,1
2026,1,CAPRON,T58/T135,1
2026,1,BURSTNER GMBH,BT5907,1
2026,1,HYMER,ML-T 570 4X4,1
2026,1,WEINSBERG,R49,1
2026,1,HYMER,ML-T 580 CROSSTRAIL,1
2026,1,OPEL,ZAFIRA LIFE,1
2026,1,CARTHAGO,RM1 MALIBU T 430 KB-LE,1
2026,1,ASTON MARTIN,VANQUISH,1
2026,1,AUDI,S3 LIMOUSINE,1
2026,1,MEGA MOBIL,MEGA SPORT 640,1
2026,1,ADRIA,MATRIX 670DL,1
2026,1,CHERY,TIGGO8,1
2026,1,ERIBA,CAR 602,1
2026,1,KNAUS,R20,1
2026,1,SUBARU,FORESTER,1
2026,1,BMW,320D,1
2026,1,BMW,M235 XDRIVE,1
2026,1,PILOTE,P690D,1
2026,1,BENTLEY,BENTAYGA HYBRID,1
2026,1,KABE,KABE TMC 740 LXL,1
2026,1,ALPINA,BMW ALPINA B3 GT,1
2026,1,BMW,X4 M40I,1
2026,1,TOTH ES FIAI,CLEVER,1
2026,1,MC LOUIS,MC4 870,1
2026,1,BENTLEY,BENTAYGA AZURE V8,1
2026,1,BURSTNER GMBH,BT6915,1
2026,1,BMW,X2 M35I XDRIVE,1
2026,1,AUDI,RS Q8,1
2026,1,FERRARI,296 GTS,1
2026,1,CITROEN,E-BERLINGO,1
2026,1,MERCEDES-BENZ,G 450 D,1
2026,1,AUDI,Q5 SPORTBACK 50 TFSI E,1
2026,1,SKODA,ENYAQ 50,1
2026,1,DETHLEFFS,GLOBEBUS I001,1
2026,1,LEXUS,LEXUS RX500H,1
2026,1,ADRIA,TWIN 640SLB,1
2026,1,MERCEDES-BENZ,GLS 580 4MATIC,1
2026,1,POSSL,GLOBECAR SUMMIT 640,1
2026,1,BMW,218I,1
2026,1,ASTON MARTIN,DB12,1
2026,1,MINI,JCW COUNTRYMAN ALL4,1
2026,1,BMW,330I XDRIVE,1
2026,1,AUDI,RS E-TRON GT PERFORMANCE,1
2026,1,ALPINA,BMW ALPINA B3 GT TOURING,1
2026,1,BYD,BYD SEAL U DMI,1
2026,1,ADRIA,COMPACT SL,1
2026,1,BMW,223 XDRIVE,1
2026,1,SUBARU,OUTBACK,1
2026,1,MERCEDES-BENZ,S 580 E MAYBACH,1
2026,1,RENAULT,TRAFIC,1
2026,1,LEXUS,LEXUS RZ500E,1
2026,1,MERCEDES-AMG,MAYBACH SL 680,1
2026,1,CARTHAGO,MALIBU VAN  640 R LE,1
2026,1,BURSTNER GMBH,BT6913,1
2026,1,CHAUSSON,S697,1
2026,1,CARTHAGO,LINER FOR TWO 53,1
2026,1,POESSL,KW 34,1
2026,1,CADILLAC,CADILLAC XT6,1
2026,1,HYMER,B-ML I 790,1
2026,1,MAN,TGE,1
2026,1,WEINSBERG,R46,1
2026,1,CAPRON,V60/ V132,1
2026,1,FRANKIA,F-LINE,1
2026,1,ROLLS ROYCE,CULLINAN,1
2026,1,ERIBA,CAR 600,1
2026,1,CAPRON,V66 / V337,1
2026,1,HONDA,PRELUDE,1
2026,1,ROLLS ROYCE,GHOST,1
2026,1,PEUGEOT,TRAVELLER,1
2026,1,FIAT,SCUDO,1
2026,1,MERCEDES-BENZ,E 300 DE,1
2026,1,CROSSCAMP,CROSSCAMP ADVTR. 6.0 DF,1
2026,1,DETHLEFFS,GLOBETRAIL PERFORMANCE,1
2026,1,POESSL,KW 41,1
2026,1,HYMER,B-ML T 780,1
2026,1,FISKER,OCEAN,1
2026,1,BMW,X5 M COMPETITION,1
2026,1,FRANKIA,NOW 7.0 L,1
2026,1,LMC,H730,1
2026,1,CAPRON,CV 600,1
2026,1,CAPRON,T680/T447T,1
2026,1,HYMER,GRAND CANYON S 700,1
2026,1,AUDI,SQ7,1
2026,1,PORSCHE,718 CAYMAN GTS,1
2026,1,CHRYSLER,PACIFICA HYBRID PINNACLE,1
2026,1,PEUGEOT,508,1
2026,1,EURA MOBIL,EURA MOBIL 635 HB,1
2026,1,CAPRON,T67/ T448,1
2026,1,BMW,M240I XDRIVE,1
2026,1,HOBBY,640 ET PRESTIGE VAN FIRST EDITION,1
2026,1,CARTHAGO,MALIBU VAN 640 LERB GT,1
2026,1,GIOTTILINE,VAN 60T,1
2026,1,MERCEDES-BENZ,E 300 E 4MATIC,1
2026,1,PORSCHE,PANAMERA TURBO E-HYBRID,1
2026,1,CARTHAGO,C2-TOURER I 143 KB-LE,1
2026,1,AUDI,E-TRON GT,1
2026,1,CHAUSSON,640,1
2026,1,CARTHAGO,C1-TOURER T 143 KB-LE,1
2026,1,BURSTNER GMBH,BC5901,1
2026,1,HYMER,B-ML I 780,1
2026,1,HYMER,TRAMP S 680,1
2026,1,SUNLIGHT,590S,1
2026,1,ETRUSCO,V 6.6 SF,1
2026,1,DETHLEFFS,ALPHA I 6820-2,1
2026,1,MORELO,PALACE 85 L,1
2026,1,ASTON MARTIN,VANTAGE ROADSTER,1
2026,1,DEEPAL,DEEPAL S05,1
2026,1,LAMBORGHINI,REVUELTO,1
2026,1,MERCEDES-BENZ,S 450 D 4MATIC,1
2026,1,HYMER,TRAMP S 585,1
2026,1,HYMER,B-MC I 680 BLACKLINE,1
2026,1,VOLKSWAGEN,ID.7 GTX,1
2026,1,ADRIA,CORAL 670DC,1
2026,1,BMW,540D XDRIVE,1
2026,1,PEUGEOT,E-RIFTER,1
2026,1,ETRUSCO,V 6.8 SCF,1
2026,1,ROLLER TEAM,ZEFIRO 267 INTEGRAL,1
2026,1,BMW,X6 M COMPETITION,1
2026,1,DETHLEFFS,KW 600,1
2026,1,ALPINA,BMW ALPINA XB7 MANUFAKTUR,1
2026,1,LUCID MOTORS,LUCID GRAVITY,1
2026,1,MERCEDES-BENZ,VITO,1
2026,1,AUDI,SQ6 SB E-TRON,1
2026,1,AUDI,Q3 SPORTBACK,1
2026,1,BMW,840I XDRIVE,1
2026,1,SUN LIVING,S-SERIES S 75SL,1
2026,1,ILUSION,ILUSION I7DB,1
2026,1,MERCEDES-BENZ,AMG CLE 53 4MATIC,1
2026,1,POESSL,SUMMIT 600,1
2026,1,CHERY,TIGGO7,1
2026,1,MERCEDES-BENZ,EQS 350,1
2026,1,HYMER,EXSIS-T 580,1
2026,1,LMC,V646,1
2026,1,MERCEDES-BENZ,S 680 MAYBACH,1
2026,2,TOYOTA,TOYOTA AYGO X,816
2026,2,FORD,KUGA,562
2026,2,SKODA,KODIAQ,516
2026,2,TOYOTA,TOYOTA YARIS CROSS,497
2026,2,KIA,PICANTO,418
2026,2,BYD,BYD SEAL U DM-I,395
2026,2,OPEL,CORSA,373
2026,2,TESLA,MODEL Y,351
2026,2,KIA,SPORTAGE,344
2026,2,KIA,EV3,343
2026,2,KIA,NIRO,343
2026,2,HYUNDAI,I10,343
2026,2,RENAULT,RENAULT 5 E-TECH ELECTRIC,295
2026,2,PEUGEOT,208,292
2026,2,HYUNDAI,KONA,276
2026,2,KIA,STONIC,264
2026,2,VOLKSWAGEN,TIGUAN,256
2026,2,PEUGEOT,3008,252
2026,2,PEUGEOT,2008,239
2026,2,FORD,PUMA,238
2026,2,JAECOO,JAECOO7 PHEV,237
2026,2,VOLVO,EX40,231
2026,2,KIA,EV5,229
2026,2,TOYOTA,TOYOTA YARIS,220
2026,2,SEAT,IBIZA,214
2026,2,VOLKSWAGEN,TAYRON,209
2026,2,BMW,X3 30E XDRIVE,208
2026,2,NISSAN,NISSAN QASHQAI,207
2026,2,VOLVO,EX30,194
2026,2,SUZUKI,SWIFT,191
2026,2,VOLVO,XC60,180
2026,2,OPEL,FRONTERA,178
2026,2,TESLA,MODEL 3,177
2026,2,TOYOTA,TOYOTA COROLLA,170
2026,2,RENAULT,CAPTUR E-TECH HYBRID,167
2026,2,HYUNDAI,TUCSON,166
2026,2,VOLKSWAGEN,GOLF,165
2026,2,PEUGEOT,5008,163
2026,2,JEEP,AVENGER,159
2026,2,SKODA,ELROQ 85,158
2026,2,FIAT,PANDA,155
2026,2,RENAULT,SYMBIOZ,154
2026,2,OPEL,MOKKA,153
2026,2,RENAULT,CLIO,149
2026,2,KIA,CEED,138
2026,2,KIA,EV4,138
2026,2,HYUNDAI,INSTER,137
2026,2,VOLKSWAGEN,ID.4 PRO 210KW,131
2026,2,DACIA,BIGSTER,128
2026,2,BMW,330E,128
2026,2,LYNK&CO,LYNK & CO 01,128
2026,2,SKODA,ENYAQ 85,126
2026,2,VOLVO,V60,123
2026,2,VOLKSWAGEN,POLO,120
2026,2,SKODA,OCTAVIA,120
2026,2,MINI,COOPER C,118
2026,2,MAZDA,MAZDA CX-30,116
2026,2,LEAPMOTOR,B10,116
2026,2,BMW,120,114
2026,2,VOLVO,XC90,114
2026,2,CITROEN,C5 AIRCROSS,113
2026,2,FORD,EXPLORER,113
2026,2,SKODA,ELROQ 60,112
2026,2,LEAPMOTOR,T03,112
2026,2,TOYOTA,TOYOTA BZ4X,111
2026,2,RENAULT,SCENIC E-TECH ELECTRIC,108
2026,2,RENAULT,AUSTRAL,106
2026,2,PEUGEOT,308,105
2026,2,BMW,X1 XDRIVE25E,105
2026,2,MERCEDES-BENZ,GLC 300 E 4MATIC,102
2026,2,MERCEDES-BENZ,CLA 250+,102
2026,2,VOLKSWAGEN,T-ROC,100
2026,2,ZEEKR,7X,99
2026,2,AUDI,Q3 200KW TFSI E,97
2026,2,LAND ROVER,RANGE ROVER EVOQUE,95
2026,2,SEAT,SEAT LEON SP E-HYBRID150,93
2026,2,OPEL,GRANDLAND,93
2026,2,BMW,IX1 EDRIVE20,90
2026,2,TOYOTA,TOYOTA C-HR,88
2026,2,SUZUKI,VITARA,86
2026,2,CITROEN,C3,79
2026,2,RENAULT,RENAULT 4 E-TECH ELECTRIC,77
2026,2,CITROEN,C4,77
2026,2,LAND ROVER,RANGE ROVER SPORT,75
2026,2,VOLKSWAGEN,ID.7 TOURER PRO,74
2026,2,FORD,TRANSIT CUSTOM,74
2026,2,MERCEDES-BENZ,GLA 250 E,74
2026,2,DACIA,DUSTER,74
2026,2,MERCEDES-BENZ,EQA 250+,73
2026,2,SKODA,FABIA,73
2026,2,CUPRA,TERRAMAR E-HYBRID,72
2026,2,CITROEN,C3 AIRCROSS,71
2026,2,DACIA,JOGGER,71
2026,2,CUPRA,FORMENTOR E-HYBRID,71
2026,2,RENAULT,CLIO E-TECH HYBRID,70
2026,2,SKODA,KAMIQ,66
2026,2,AUDI,Q3 SB 200KW TFSI E,65
2026,2,VOLKSWAGEN,ID.3 PRO S 150 KW,65
2026,2,CITROEN,E-C3,64
2026,2,MG,MG4 ELECTRIC,64
2026,2,CITROEN,E-C3 AIRCROSS,63
2026,2,KIA,EV9,62
2026,2,BMW,530E,61
2026,2,AUDI,Q4 45 E-TRON,61
2026,2,AUDI,A1 SPORTBACK,60
2026,2,AUDI,A3 SPORTBACK PHEV 150,60
2026,2,BMW,I5 EDRIVE40,60
2026,2,MAZDA,MAZDA CX-60,59
2026,2,MERCEDES-BENZ,E 300 E,59
2026,2,LEAPMOTOR,C10,57
2026,2,OMODA,OMODA5,57
2026,2,VOLVO,XC40,56
2026,2,TOYOTA,URBAN CRUISER,56
2026,2,RENAULT,MEGANE E-TECH ELECTRIC,56
2026,2,SKODA,SUPERB,53
2026,2,MITSUBISHI,MITSUBISHI OUTLANDER,53
2026,2,ALFA ROMEO,ALFA ROMEO JUNIOR,52
2026,2,MERCEDES-BENZ,C 300 E,52
2026,2,BMW,X5 XDRIVE50E,51
2026,2,VOLKSWAGEN,T-CROSS,49
2026,2,MITSUBISHI,COLT,48
2026,2,HYUNDAI,BAYON,48
2026,2,MINI,COUNTRYMAN C,48
2026,2,MG,MG3 HYBRID+,48
2026,2,MAZDA,MAZDA3,48
2026,2,VOLKSWAGEN,ID.3 PURE 125 KW,47
2026,2,OPEL,ASTRA SPORTS TOURER,47
2026,2,AUDI,Q8 60 TFSI E,47
2026,2,RENAULT,ESPACE,46
2026,2,XPENG,G9,45
2026,2,MERCEDES-BENZ,SPRINTER,45
2026,2,FIAT,500 HYBRID,44
2026,2,MAZDA,MAZDA2 HYBRID,44
2026,2,MITSUBISHI,ASX,43
2026,2,BMW,M5,43
2026,2,LAND ROVER,DEFENDER,42
2026,2,VOLKSWAGEN,PASSAT,42
2026,2,MG,MG ZS,41
2026,2,FIAT,600,41
2026,2,LYNK&CO,LYNK & CO 08,41
2026,2,VOLKSWAGEN,TAIGO,41
2026,2,MERCEDES-BENZ,A 250 E,41
2026,2,AUDI,A5 AVANT 220KW TFSI E,40
2026,2,KIA,SORENTO,40
2026,2,OMODA,OMODA 9,39
2026,2,LAND ROVER,RANGE ROVER,39
2026,2,CUPRA,TAVASCAN,39
2026,2,SEAT,ARONA,38
2026,2,MITSUBISHI,GRANDIS,37
2026,2,VOLKSWAGEN,CADDY,36
2026,2,CUPRA,BORN 170 KW 79/84 KWH,36
2026,2,HYUNDAI,IONIQ5,35
2026,2,VOLKSWAGEN,MULTIVAN,35
2026,2,AUDI,Q2,35
2026,2,MAZDA,MAZDA 6E,34
2026,2,KIA,EV6,33
2026,2,DACIA,SANDERO,33
2026,2,MINI,COOPER SE,33
2026,2,MERCEDES-BENZ,EQB 250+,32
2026,2,HYUNDAI,SANTA FE,32
2026,2,MINI,COOPER E,32
2026,2,AUDI,Q5 220KW TFSI E,32
2026,2,PORSCHE,CAYENNE E-HYBRID,32
2026,2,MG,MG HS,31
2026,2,AUDI,A3 SPORTBACK,31
2026,2,CITROEN,E-C4,31
2026,2,JEEP,COMPASS,31
2026,2,MERCEDES-BENZ,ESPRINTER,30
2026,2,MERCEDES-BENZ,A 180,30
2026,2,MINI,COUNTRYMAN E,30
2026,2,AUDI,Q5 SB 270KW TFSI E,29
2026,2,VOLVO,ES90,29
2026,2,XPENG,G6,29
2026,2,MINI,ACEMAN SE,29
2026,2,BMW,IX2 EDRIVE20,28
2026,2,SUZUKI,S-CROSS,28
